日期,收盘,开盘,高,低,交易量,涨跌幅
2021年8月25日,"61,212.12","61,180.29","61,261.31","60,923.60",133.18M,0.05%
2021年8月24日,"61,180.29","60,562.05","61,359.17","60,562.05",115.37M,1.02%
2021年8月23日,"60,562.05","59,800.02","60,760.84","59,800.02",96.98M,1.27%
2021年8月20日,"59,800.02","59,854.78","60,505.40","59,484.43",99.51M,-0.09%
2021年8月19日,"59,854.78","61,608.96","61,608.96","59,657.12",165.49M,-2.85%
2021年8月18日,"61,608.96","62,657.34","62,964.28","61,460.15",122.26M,-1.67%
2021年8月17日,"62,657.34","62,607.03","63,298.07","62,379.41",280.96M,0.08%
2021年8月16日,"62,607.03","63,269.04","63,269.04","62,420.04",156.51M,-1.05%
2021年8月13日,"63,269.04","63,276.98","63,489.44","63,083.09",172.00M,-0.01%
2021年8月12日,"63,276.98","63,488.73","63,488.73","62,889.99",132.59M,-0.33%
2021年8月11日,"63,488.73","63,541.21","63,797.42","63,239.40",106.45M,-0.08%
2021年8月10日,"63,541.21","62,509.23","63,675.70","62,282.25",138.08M,1.65%
2021年8月6日,"62,509.23","62,199.85","62,623.85","62,192.83",116.28M,0.50%
2021年8月5日,"62,199.85","62,750.03","62,750.03","62,199.85",151.95M,-0.88%
2021年8月4日,"62,750.03","62,543.44","63,140.33","62,490.61",97.13M,0.33%
2021年8月3日,"62,543.44","62,704.00","62,789.90","62,207.70",103.47M,-0.26%
2021年8月2日,"62,704.00","62,852.28","63,464.27","62,704.00",83.97M,-0.24%
2021年7月30日,"62,852.28","63,394.89","63,394.89","62,394.56",150.09M,-0.86%
2021年7月29日,"63,394.89","62,368.63","63,602.31","62,350.42",97.94M,1.65%
2021年7月28日,"62,368.63","61,208.33","62,368.63","60,768.24",79.92M,1.90%
2021年7月27日,"61,208.33","61,946.37","61,998.40","60,757.06",97.43M,-1.19%
2021年7月26日,"61,946.37","61,932.98","62,215.46","61,410.69",92.31M,0.02%
2021年7月23日,"61,932.98","61,309.13","62,163.32","61,309.13",74.86M,1.02%
2021年7月22日,"61,309.13","60,502.39","61,422.42","60,498.55",95.42M,1.33%
2021年7月21日,"60,502.39","59,668.22","60,659.09","59,459.68",94.84M,1.40%
2021年7月20日,"59,668.22","58,795.32","59,689.26","58,795.32",99.14M,1.48%
2021年7月19日,"58,795.32","60,437.58","60,437.58","58,537.39",94.96M,-2.72%
2021年7月16日,"60,437.58","61,439.11","61,613.79","60,201.01",106.30M,-1.63%
2021年7月15日,"61,439.11","61,753.54","61,843.74","61,185.13",94.16M,-0.51%
2021年7月14日,"61,753.54","60,943.22","62,183.09","60,863.77",117.91M,1.33%
2021年7月13日,"60,943.22","61,080.80","61,386.23","60,673.22",144.63M,-0.23%
2021年7月12日,"61,080.80","60,221.84","61,080.80","59,775.65",101.26M,1.43%
2021年7月9日,"60,221.84","59,106.40","60,252.80","59,106.40",111.26M,1.89%
2021年7月8日,"59,106.40","60,705.57","60,718.82","58,975.24",136.81M,-2.63%
2021年7月7日,"60,705.57","59,756.87","60,861.96","59,729.39",117.89M,1.59%
2021年7月6日,"59,756.87","60,082.20","60,388.37","59,708.22",75.26M,-0.54%
2021年7月5日,"60,082.20","60,292.64","60,303.19","59,648.57",63.23M,-0.35%
2021年7月2日,"60,292.64","60,476.77","60,874.61","60,210.55",70.59M,-0.30%
2021年7月1日,"60,476.77","60,161.76","60,709.02","59,961.09",88.30M,0.52%
2021年6月30日,"60,161.76","60,495.83","60,598.66","60,018.97",139.78M,-0.55%
2021年6月29日,"60,495.83","59,820.66","60,770.24","59,782.29",103.28M,1.13%
2021年6月28日,"59,820.66","60,140.15","60,258.29","59,794.87",101.77M,-0.53%
2021年6月25日,"60,140.15","60,188.42","60,502.73","59,984.90",96.86M,-0.08%
2021年6月24日,"60,188.42","59,764.05","60,272.44","59,510.89",104.59M,0.71%
2021年6月23日,"59,764.05","59,493.46","60,038.37","59,477.02",89.09M,0.45%
2021年6月22日,"59,493.46","59,472.25","59,765.55","59,314.72",104.30M,0.04%
2021年6月21日,"59,472.25","59,503.87","59,657.89","58,955.86",108.04M,-0.05%
2021年6月18日,"59,503.87","60,399.88","60,443.27","59,503.87",256.45M,-1.48%
2021年6月17日,"60,399.88","61,061.79","61,076.51","60,297.32",434.01M,-1.08%
2021年6月15日,"61,061.79","61,653.75","61,729.08","60,850.67",129.53M,-0.96%
2021年6月14日,"61,653.75","61,444.66","61,947.91","61,369.68",76.85M,0.34%
2021年6月11日,"61,444.66","61,291.03","61,636.79","61,178.80",68.92M,0.25%
2021年6月10日,"61,291.03","61,433.18","61,812.35","61,231.02",84.82M,-0.23%
2021年6月9日,"61,433.18","61,452.39","61,504.54","61,108.05",114.87M,-0.03%
2021年6月8日,"61,452.39","61,387.75","61,723.89","61,227.24",97.40M,0.11%
2021年6月7日,"61,387.75","61,616.80","61,630.09","60,976.58",79.85M,-0.37%
2021年6月4日,"61,616.80","61,573.32","62,014.80","61,419.99",99.21M,0.07%
2021年6月3日,"61,573.32","62,786.67","62,786.67","61,387.90",118.39M,-1.93%
2021年6月2日,"62,786.67","62,698.90","63,063.44","62,652.06",108.96M,0.14%
2021年6月1日,"62,698.90","61,782.86","62,932.55","61,782.86",117.34M,1.48%
2021年5月31日,"61,782.86","61,345.49","61,930.14","61,345.12",66.01M,0.71%
2021年5月28日,"61,345.49","60,802.01","61,526.06","60,612.47",141.30M,0.89%
2021年5月27日,"60,802.01","60,093.24","60,807.71","59,983.65",224.67M,1.18%
2021年5月26日,"60,093.24","60,106.11","60,433.73","60,009.95",109.79M,-0.02%
2021年5月25日,"60,106.11","60,056.92","60,795.10","60,037.87",130.68M,0.08%
2021年5月24日,"60,056.92","60,210.00","60,487.72","59,957.26",92.31M,-0.25%
2021年5月21日,"60,210.00","60,068.05","60,723.75","60,051.63",104.34M,0.24%
2021年5月20日,"60,068.05","59,776.91","60,359.82","59,680.76",104.46M,0.49%
2021年5月19日,"59,776.91","61,189.94","61,193.04","59,644.90",116.64M,-2.31%
2021年5月18日,"61,189.94","61,193.22","61,950.04","60,986.71",108.20M,-0.01%
2021年5月17日,"61,193.22","60,573.37","61,329.85","60,573.37",97.65M,1.02%
2021年5月14日,"60,573.37","60,211.08","60,610.29","60,107.43",109.77M,0.60%
2021年5月13日,"60,211.08","61,529.14","61,533.67","59,492.47",145.00M,-2.14%
