日期,收盘,开盘,高,低,交易量,涨跌幅
2021年6月25日,"13,539.40","13,512.15","13,549.10","13,471.00",2.38B,0.53%
2021年6月24日,"13,468.25","13,460.80","13,486.75","13,434.50",1.93B,0.33%
2021年6月23日,"13,423.35","13,570.10","13,570.20","13,412.45",2.59B,-0.50%
2021年6月22日,"13,491.10","13,543.40","13,589.65","13,473.35",2.64B,0.26%
2021年6月21日,"13,456.10","13,240.90","13,468.80","13,221.05",2.61B,0.52%
2021年6月18日,"13,386.55","13,471.90","13,474.95","13,155.55",3.64B,-0.29%
2021年6月17日,"13,425.15","13,405.90","13,520.90","13,372.40",2.30B,-0.63%
2021年6月16日,"13,510.60","13,595.10","13,621.65","13,487.15",2.25B,-0.71%
2021年6月15日,"13,607.80","13,601.35","13,634.35","13,587.75",2.29B,0.40%
2021年6月14日,"13,554.15","13,551.75","13,565.00","13,342.40",2.89B,-0.07%
2021年6月11日,"13,563.85","13,577.05","13,601.00","13,513.85",2.69B,0.35%
2021年6月10日,"13,517.20","13,458.65","13,524.85","13,431.25",2.59B,0.90%
2021年6月9日,"13,396.40","13,532.20","13,569.75","13,333.85",3.37B,-0.74%
2021年6月8日,"13,496.55","13,510.05","13,513.05","13,420.55",2.76B,0.13%
2021年6月7日,"13,479.65","13,454.10","13,498.30","13,418.50",3.33B,0.64%
2021年6月4日,"13,393.90","13,412.75","13,433.60","13,352.15",3.06B,0.10%
2021年6月3日,"13,380.50","13,347.05","13,392.75","13,332.00",2.70B,0.80%
2021年6月2日,"13,274.25","13,183.80","13,290.70","13,177.80",2.62B,0.48%
2021年6月1日,"13,210.40","13,274.25","13,292.40","13,164.85",2.04B,-0.12%
2021年5月31日,"13,226.35","13,135.85","13,244.40","13,080.65",2.22B,0.83%
2021年5月28日,"13,117.05","13,134.70","13,160.35","13,098.85",2.52B,0.39%
2021年5月27日,"13,066.25","13,052.85","13,091.35","13,007.15",3.50B,0.34%
2021年5月26日,"13,022.20","13,010.00","13,043.85","12,954.15",2.37B,0.46%
2021年5月25日,"12,963.00","13,045.40","13,046.15","12,929.15",2.54B,0.00%
2021年5月24日,"12,962.45","12,963.00","13,003.60","12,912.25",2.95B,0.35%
2021年5月21日,"12,917.85","12,815.55","12,929.05","12,803.15",2.67B,1.42%
2021年5月20日,"12,736.45","12,831.30","12,854.65","12,718.20",2.68B,-0.57%
2021年5月19日,"12,809.00","12,816.55","12,882.50","12,791.15",2.43B,-0.23%
2021年5月18日,"12,839.10","12,794.95","12,855.60","12,783.15",2.44B,1.32%
2021年5月17日,"12,672.10","12,544.55","12,683.80","12,511.30",2.44B,1.60%
2021年5月14日,"12,472.15","12,595.15","12,595.35","12,408.10",2.99B,-0.52%
2021年5月12日,"12,537.95","12,646.25","12,646.95","12,496.65",4.15B,-0.83%
2021年5月11日,"12,642.25","12,559.95","12,675.20","12,538.65",3.75B,-0.22%
2021年5月10日,"12,669.90","12,649.45","12,685.80","12,625.90",3.08B,0.85%
2021年5月7日,"12,563.10","12,579.90","12,600.15","12,527.35",2.59B,0.49%
2021年5月6日,"12,501.90","12,465.70","12,514.10","12,407.65",2.21B,0.72%
2021年5月5日,"12,413.00","12,394.85","12,426.95","12,319.25",2.15B,0.92%
2021年5月4日,"12,300.45","12,457.40","12,487.15","12,272.35",3.09B,-0.76%
2021年5月3日,"12,395.25","12,256.85","12,419.00","12,210.55",2.32B,0.25%
2021年4月30日,"12,364.35","12,425.80","12,524.10","12,341.20",2.33B,-1.34%
2021年4月29日,"12,532.80","12,613.80","12,659.40","12,471.90",2.20B,0.12%
2021年4月28日,"12,517.95","12,422.50","12,537.05","12,412.00",1.90B,1.26%
2021年4月27日,"12,362.55","12,238.55","12,374.00","12,232.80",1.94B,1.19%
2021年4月26日,"12,216.85","12,197.10","12,263.60","12,180.85",1.76B,0.92%
2021年4月23日,"12,105.60","12,086.20","12,199.40","12,044.90",1.94B,-0.22%
2021年4月22日,"12,132.05","11,997.20","12,147.50","11,950.65",1.93B,0.64%
2021年4月20日,"12,055.40","12,213.55","12,232.85","11,981.35",1.78B,-0.17%
2021年4月19日,"12,076.45","12,032.75","12,094.55","11,923.20",1.96B,-1.80%
2021年4月16日,"12,298.05","12,261.90","12,358.55","12,232.40",1.82B,0.49%
2021年4月15日,"12,237.60","12,189.80","12,248.90","12,055.15",2.04B,0.42%
2021年4月13日,"12,186.70","12,068.05","12,201.55","12,006.70",2.28B,1.35%
2021年4月12日,"12,024.10","12,357.35","12,361.40","11,978.45",2.87B,-4.02%
2021年4月9日,"12,527.40","12,552.90","12,591.95","12,490.00",2.09B,-0.11%
2021年4月8日,"12,541.65","12,533.45","12,624.25","12,501.25",2.10B,0.48%
2021年4月7日,"12,481.30","12,389.25","12,510.70","12,347.70",1.88B,1.00%
2021年4月6日,"12,358.10","12,374.70","12,422.85","12,254.95",1.90B,0.48%
2021年4月5日,"12,298.60","12,463.70","12,466.25","12,149.40",2.04B,-1.45%
2021年4月1日,"12,479.00","12,401.35","12,492.55","12,334.35",2.03B,1.34%
2021年3月31日,"12,313.70","12,376.80","12,376.80","12,298.70",2.02B,-0.60%
2021年3月30日,"12,387.90","12,256.00","12,404.25","12,249.00",2.34B,1.97%
2021年3月26日,"12,148.90","12,134.75","12,191.95","12,072.20",2.17B,1.30%
2021年3月25日,"11,993.30","12,218.80","12,221.55","11,939.00",2.80B,-1.67%
2021年3月24日,"12,197.20","12,346.05","12,390.60","12,183.70",1.91B,-1.77%
2021年3月23日,"12,417.30","12,375.40","12,462.00","12,340.30",1.93B,0.64%
2021年3月22日,"12,338.60","12,322.75","12,360.45","12,235.60",1.85B,0.20%
2021年3月19日,"12,314.50","12,096.80","12,342.30","11,951.40",3.13B,1.15%
2021年3月18日,"12,174.45","12,426.90","12,449.85","12,100.60",2.31B,-1.18%
2021年3月17日,"12,319.90","12,540.15","12,546.55","12,301.15",1.94B,-1.54%
2021年3月16日,"12,512.70","12,564.80","12,601.05","12,487.80",1.86B,0.02%
2021年3月15日,"12,510.15","12,623.05","12,624.30","12,364.95",2.06B,-0.67%
2021年3月12日,"12,593.90","12,806.15","12,816.15","12,534.45",2.33B,-0.77%
2021年3月10日,"12,691.35","12,705.10","12,722.60","12,627.80",1.67B,0.59%
2021年3月9日,"12,617.20","12,638.40","12,679.65","12,494.60",2.35B,0.46%
2021年3月8日,"12,558.95","12,607.05","12,682.55","12,534.75",2.16B,0.16%
2021年3月5日,"12,539.00","12,621.95","12,697.05","12,478.45",2.79B,-1.18%
2021年3月4日,"12,688.85","12,607.55","12,771.10","12,589.75",3.13B,-0.59%
2021年3月3日,"12,764.80","12,635.85","12,781.85","12,603.05",2.96B,1.96%
2021年3月2日,"12,519.40","12,458.35","12,548.20","12,385.95",2.94B,1.22%
2021年3月1日,"12,368.30","12,316.30","12,395.80","12,271.85",2.89B,1.53%
2021年2月26日,"12,181.40","12,401.05","12,449.00","12,134.50",4.14B,-3.07%
2021年2月25日,"12,567.85","12,543.50","12,615.40","12,533.30",3.27B,0.90%
2021年2月24日,"12,455.20","12,299.55","12,470.20","12,294.85",1.82B,1.56%
2021年2月23日,"12,263.70","12,294.30","12,356.45","12,190.65",2.79B,0.42%
2021年2月22日,"12,212.55","12,457.25","12,471.65","12,174.60",2.74B,-1.82%
2021年2月19日,"12,438.80","12,540.85","12,592.50","12,360.70",4.13B,-1.01%
2021年2月18日,"12,565.70","12,633.30","12,655.40","12,535.65",3.90B,-0.25%
2021年2月17日,"12,597.45","12,631.10","12,669.85","12,561.55",3.44B,-0.39%
2021年2月16日,"12,647.20","12,679.65","12,724.55","12,580.95",2.74B,0.12%
