日期,收盘,开盘,高,低,交易量,涨跌幅
2022年6月1日,"2,041.26","2,057.53","2,062.95","2,038.41",85.93M,-0.07%
2022年5月31日,"2,042.64","2,072.81","2,074.31","2,042.64",242.97M,-1.57%
2022年5月30日,"2,075.28","2,070.95","2,086.10","2,069.61",70.58M,0.83%
2022年5月27日,"2,058.10","2,021.19","2,058.10","2,016.10",120.15M,3.85%
2022年5月25日,"1,981.82","2,014.55","2,019.78","1,981.82",49.09M,-0.96%
2022年5月24日,"2,001.10","2,004.10","2,017.99","1,995.18",88.74M,-0.88%
2022年5月23日,"2,018.87","2,019.21","2,025.14","1,998.84",79.53M,1.24%
2022年5月20日,"1,994.09","2,007.23","2,020.09","1,987.78",94.94M,0.08%
2022年5月19日,"1,992.40","1,976.01","1,997.35","1,967.43",92.89M,-0.51%
2022年5月18日,"2,002.54","2,033.61","2,038.75","2,001.24",91.33M,-1.22%
2022年5月17日,"2,027.34","2,020.02","2,039.86","2,013.88",84.73M,1.14%
2022年5月16日,"2,004.49","2,005.77","2,021.33","1,996.25",87.93M,-0.34%
2022年5月13日,"2,011.33","1,995.01","2,015.90","1,979.55",87.07M,1.92%
2022年5月12日,"1,973.48","1,940.65","1,976.82","1,936.37",126.87M,-0.20%
2022年5月11日,"1,977.47","1,958.35","1,977.66","1,943.05",158.69M,1.77%
2022年5月10日,"1,943.11","1,932.40","1,973.59","1,924.85",125.50M,1.48%
2022年5月9日,"1,914.82","1,946.89","1,958.85","1,908.97",90.52M,-2.40%
2022年5月6日,"1,962.00","1,972.95","1,980.66","1,939.25",99.11M,-1.17%
2022年5月5日,"1,985.13","2,040.17","2,045.18","1,981.77",86.66M,-1.29%
2022年5月4日,"2,011.12","2,030.79","2,033.47","2,008.97",81.48M,-1.15%
2022年5月3日,"2,034.46","2,037.25","2,041.00","2,024.18",79.03M,0.70%
2022年5月2日,"2,020.41","2,038.47","2,041.74","1,895.41",97.36M,-1.87%
2022年4月29日,"2,058.90","2,054.66","2,075.31","2,042.98",131.67M,1.00%
2022年4月28日,"2,038.56","2,062.04","2,066.40","2,024.14",150.13M,-0.49%
2022年4月27日,"2,048.69","2,013.78","2,059.76","2,011.88",122.04M,1.50%
2022年4月26日,"2,018.33","2,064.29","2,079.75","2,018.33",108.13M,-1.58%
2022年4月25日,"2,050.64","2,051.16","2,071.75","2,041.65",96.63M,-2.11%
2022年4月22日,"2,094.94","2,100.74","2,118.33","2,088.10",93.36M,-1.48%
2022年4月21日,"2,126.44","2,111.87","2,143.36","2,104.42",90.91M,0.82%
2022年4月20日,"2,109.10","2,100.70","2,128.83","2,095.96",86.25M,0.53%
2022年4月19日,"2,097.89","2,085.19","2,102.92","2,066.70",91.15M,0.24%
2022年4月14日,"2,092.86","2,099.09","2,099.09","2,078.63",50.27M,-0.27%
2022年4月13日,"2,098.58","2,094.08","2,107.13","2,080.21",73.27M,-0.17%
2022年4月12日,"2,102.20","2,077.29","2,113.96","2,063.92",87.18M,0.21%
2022年4月11日,"2,097.71","2,121.10","2,127.66","2,091.16",83.06M,-1.60%
2022年4月8日,"2,131.86","2,123.80","2,133.79","2,117.08",90.17M,1.13%
2022年4月7日,"2,108.03","2,103.15","2,123.88","2,095.04",92.72M,0.32%
2022年4月6日,"2,101.21","2,135.02","2,136.14","2,080.34",110.43M,-1.47%
2022年4月5日,"2,132.52","2,136.52","2,149.03","2,123.91",92.37M,-0.18%
2022年4月4日,"2,136.44","2,125.48","2,142.33","2,101.18",75.03M,0.79%
2022年4月1日,"2,119.61","2,096.49","2,122.13","2,086.17",87.87M,1.17%
2022年3月31日,"2,095.17","2,139.59","2,140.75","2,092.78",135.72M,-1.65%
2022年3月30日,"2,130.30","2,147.38","2,148.38","2,107.68",93.70M,-1.12%
2022年3月29日,"2,154.38","2,144.68","2,175.17","2,134.84",104.80M,1.39%
2022年3月28日,"2,124.93","2,115.08","2,139.01","2,113.83",79.03M,0.87%
2022年3月25日,"2,106.52","2,125.62","2,135.18","2,100.20",75.90M,-1.30%
2022年3月24日,"2,134.17","2,158.08","2,158.66","2,127.53",77.85M,-1.00%
2022年3月23日,"2,155.64","2,189.82","2,190.66","2,140.73",78.66M,-1.24%
2022年3月22日,"2,182.78","2,182.78","2,193.88","2,169.22",75.22M,0.08%
2022年3月21日,"2,181.05","2,177.64","2,188.22","2,166.49",71.12M,0.10%
2022年3月18日,"2,178.82","2,167.51","2,178.82","2,148.61",127.22M,0.92%
2022年3月17日,"2,159.00","2,177.82","2,186.82","2,144.69",100.93M,-0.38%
2022年3月16日,"2,167.15","2,128.30","2,172.45","2,121.45",131.07M,3.94%
2022年3月15日,"2,085.08","2,076.27","2,094.67","2,044.99",103.67M,-0.54%
2022年3月14日,"2,096.44","2,084.38","2,115.07","2,077.14",99.04M,1.24%
2022年3月11日,"2,070.80","2,047.62","2,098.21","2,043.76",118.42M,1.56%
2022年3月10日,"2,038.92","2,056.86","2,059.90","2,018.19",116.47M,-0.13%
2022年3月9日,"2,041.61","2,023.64","2,041.93","2,000.43",131.97M,3.53%
2022年3月8日,"1,972.04","1,945.51","2,019.91","1,945.51",121.17M,-0.42%
2022年3月7日,"1,980.35","1,924.06","2,014.26","1,902.22",169.90M,-0.26%
2022年3月4日,"1,985.54","2,023.11","2,039.32","1,982.43",124.72M,-3.07%
2022年3月3日,"2,048.51","2,084.98","2,100.21","2,044.22",96.59M,-2.29%
2022年3月2日,"2,096.53","2,066.27","2,107.06","2,041.24",155.77M,0.56%
2022年3月1日,"2,084.93","2,122.38","2,135.07","2,084.93",115.25M,-2.30%
2022年2月28日,"2,134.07","2,094.40","2,135.22","2,083.61",160.62M,-0.35%
2022年2月25日,"2,141.52","2,100.79","2,143.92","2,074.74",117.99M,3.05%
2022年2月24日,"2,078.06","2,057.11","2,094.76","2,038.30",158.59M,-2.99%
2022年2月23日,"2,142.03","2,163.03","2,181.54","2,139.68",72.65M,-0.74%
2022年2月22日,"2,157.92","2,109.26","2,176.00","2,108.69",93.65M,-0.06%
2022年2月21日,"2,159.30","2,210.45","2,212.63","2,140.62",84.86M,-1.75%
2022年2月18日,"2,197.72","2,225.62","2,231.17","2,190.13",97.09M,-1.41%
2022年2月17日,"2,229.15","2,267.78","2,272.57","2,224.25",107.50M,-1.51%
2022年2月16日,"2,263.41","2,289.54","2,290.95","2,256.76",113.37M,-0.82%
2022年2月15日,"2,282.06","2,236.85","2,285.87","2,234.00",70.01M,1.83%
2022年2月14日,"2,240.97","2,240.13","2,247.55","2,210.58",102.57M,-2.30%
2022年2月11日,"2,293.77","2,291.98","2,304.41","2,284.33",63.46M,-0.89%
2022年2月10日,"2,314.26","2,320.81","2,324.67","2,299.65",75.36M,0.05%
2022年2月9日,"2,313.14","2,284.88","2,320.46","2,283.64",77.99M,1.70%
2022年2月8日,"2,274.40","2,274.96","2,291.32","2,262.46",72.11M,-0.19%
2022年2月7日,"2,278.65","2,269.94","2,282.05","2,252.12",66.40M,1.08%
2022年2月4日,"2,254.30","2,295.05","2,300.25","2,250.14",88.68M,-1.03%
2022年2月3日,"2,277.67","2,323.04","2,323.12","2,275.98",99.87M,-2.01%
2022年2月2日,"2,324.48","2,327.75","2,331.91","2,317.65",95.72M,0.49%
2022年2月1日,"2,313.20","2,309.18","2,321.64","2,304.09",82.83M,1.01%
2022年1月31日,"2,290.16","2,295.76","2,302.16","2,281.30",92.48M,1.03%
2022年1月28日,"2,266.82","2,267.62","2,271.87","2,232.12",123.95M,-0.15%
2022年1月27日,"2,270.13","2,245.50","2,290.02","2,242.22",97.08M,-0.70%
2022年1月26日,"2,286.11","2,259.59","2,297.90","2,257.04",95.77M,2.07%
2022年1月25日,"2,239.72","2,250.56","2,262.96","2,225.73",113.91M,0.71%
2022年1月24日,"2,223.99","2,296.65","2,302.24","2,211.43",111.64M,-3.89%
2022年1月21日,"2,314.06","2,328.11","2,331.67","2,296.10",81.48M,-1.72%
2022年1月20日,"2,354.51","2,343.43","2,359.63","2,325.38",79.34M,0.92%
2022年1月19日,"2,332.96","2,308.15","2,355.27","2,306.98",83.14M,0.44%
2022年1月18日,"2,322.80","2,351.50","2,351.50","2,309.86",86.90M,-1.71%
2022年1月17日,"2,363.12","2,366.73","2,372.94","2,353.46",49.73M,0.20%
2022年1月14日,"2,358.29","2,376.12","2,383.50","2,356.00",70.58M,-1.65%
2022年1月13日,"2,397.96","2,396.43","2,405.24","2,386.56",73.10M,-0.05%
2022年1月12日,"2,399.18","2,398.98","2,405.00","2,374.59",71.34M,0.84%
2022年1月11日,"2,379.19","2,371.15","2,387.13","2,365.11",79.92M,1.12%
2022年1月10日,"2,352.73","2,413.52","2,415.91","2,346.57",87.43M,-2.01%
2022年1月7日,"2,400.95","2,415.48","2,420.35","2,391.70",93.11M,-1.71%
2022年1月5日,"2,442.81","2,459.48","2,460.71","2,442.81",40.39M,-0.54%
2022年1月4日,"2,456.17","2,456.10","2,466.93","2,450.63",69.72M,0.49%
2022年1月3日,"2,444.19","2,424.04","2,450.68","2,424.04",-,1.01%
2021年12月30日,"2,419.73","2,417.70","2,425.20","2,415.16",46.26M,0.03%
2021年12月29日,"2,418.90","2,421.55","2,424.06","2,410.76",35.40M,-0.06%
2021年12月28日,"2,420.47","2,407.92","2,422.44","2,406.25",40.49M,0.58%
2021年12月27日,"2,406.61","2,381.16","2,410.40","2,377.76",38.24M,0.88%
2021年12月23日,"2,385.63","2,346.32","2,385.67","2,345.97",55.75M,2.18%
2021年12月22日,"2,334.80","2,322.54","2,334.80","2,312.48",49.65M,0.66%
2021年12月21日,"2,319.52","2,305.13","2,319.52","2,302.51",66.46M,1.48%
2021年12月20日,"2,285.72","2,260.59","2,291.26","2,257.79",68.81M,-0.88%
2021年12月17日,"2,305.92","2,304.65","2,309.61","2,286.63",116.29M,-0.22%
2021年12月16日,"2,311.03","2,330.76","2,333.19","2,304.52",97.31M,0.77%
2021年12月15日,"2,293.46","2,289.55","2,302.02","2,280.76",89.90M,0.31%
2021年12月14日,"2,286.37","2,319.88","2,329.74","2,283.20",75.92M,-1.04%
2021年12月13日,"2,310.35","2,322.11","2,342.51","2,309.45",67.45M,-0.23%
2021年12月10日,"2,315.73","2,312.11","2,328.72","2,308.44",72.23M,-0.35%
2021年12月9日,"2,323.89","2,338.92","2,340.72","2,317.45",89.51M,-0.11%
2021年12月8日,"2,326.55","2,332.69","2,352.68","2,321.15",98.33M,-0.36%
2021年12月7日,"2,334.84","2,305.71","2,338.68","2,304.50",94.88M,2.16%
2021年12月6日,"2,285.53","2,260.31","2,288.66","2,247.79",81.07M,1.99%
2021年12月3日,"2,240.83","2,278.92","2,283.67","2,238.29",74.70M,-0.99%
2021年12月2日,"2,263.20","2,261.48","2,276.13","2,243.67",91.30M,-1.20%
2021年12月1日,"2,290.72","2,261.53","2,292.88","2,252.04",82.10M,2.19%
2021年11月30日,"2,241.66","2,245.21","2,273.99","2,229.50",178.29M,-1.35%
2021年11月29日,"2,272.27","2,262.56","2,286.21","2,255.36",86.85M,1.34%
2021年11月26日,"2,242.18","2,266.63","2,279.66","2,241.65",131.84M,-4.00%
2021年11月25日,"2,335.59","2,342.37","2,348.46","2,326.98",63.98M,-0.04%
2021年11月24日,"2,336.50","2,339.78","2,352.65","2,324.46",81.20M,0.09%
2021年11月23日,"2,334.31","2,352.18","2,357.61","2,331.73",79.57M,-1.45%
2021年11月22日,"2,368.57","2,378.95","2,384.43","2,368.57",96.24M,-0.23%
2021年11月19日,"2,373.92","2,379.63","2,389.11","2,356.40",106.25M,0.04%
2021年11月18日,"2,373.04","2,383.24","2,387.14","2,366.83",75.10M,-0.46%
2021年11月17日,"2,384.10","2,376.78","2,384.10","2,364.89",76.75M,-0.06%
2021年11月16日,"2,385.63","2,379.27","2,390.34","2,368.97",68.12M,0.47%
2021年11月15日,"2,374.47","2,360.38","2,374.71","2,358.13",62.50M,0.38%
2021年11月12日,"2,365.45","2,347.52","2,366.46","2,345.25",73.13M,0.81%
2021年11月11日,"2,346.46","2,331.08","2,351.03","2,328.57",67.18M,0.65%
2021年11月10日,"2,331.42","2,324.47","2,333.17","2,316.64",75.68M,0.19%
2021年11月9日,"2,327.12","2,326.86","2,338.95","2,321.54",69.69M,-0.20%
2021年11月8日,"2,331.84","2,320.73","2,337.23","2,319.60",71.95M,0.30%
2021年11月5日,"2,324.90","2,326.23","2,333.64","2,322.56",40.07M,-0.22%
2021年11月4日,"2,330.07","2,330.56","2,331.92","2,320.42",76.28M,0.53%
2021年11月3日,"2,317.67","2,300.37","2,317.67","2,295.37",74.35M,0.65%
2021年11月2日,"2,302.67","2,300.57","2,303.91","2,288.36",72.86M,0.02%
2021年11月1日,"2,302.26","2,301.01","2,310.61","2,295.76",60.37M,0.50%
2021年10月29日,"2,290.85","2,297.44","2,303.10","2,275.36",83.51M,-0.97%
2021年10月28日,"2,313.24","2,310.64","2,316.02","2,301.61",85.71M,-0.43%
2021年10月27日,"2,323.17","2,334.08","2,339.78","2,320.91",89.67M,-0.90%
2021年10月26日,"2,344.20","2,326.96","2,352.24","2,324.55",95.96M,0.60%
2021年10月25日,"2,330.13","2,352.99","2,353.63","2,326.72",82.22M,-0.80%
2021年10月22日,"2,348.84","2,327.07","2,352.04","2,316.16",91.77M,1.02%
2021年10月21日,"2,325.15","2,311.56","2,328.07","2,307.54",96.34M,-0.05%
2021年10月20日,"2,326.25","2,318.74","2,326.74","2,304.34",100.36M,-0.02%
2021年10月19日,"2,326.66","2,319.34","2,329.64","2,314.15",91.46M,0.65%
2021年10月18日,"2,311.70","2,309.98","2,326.44","2,303.15",79.59M,-0.14%
2021年10月15日,"2,314.98","2,305.96","2,318.79","2,298.75",70.44M,0.79%
2021年10月14日,"2,296.77","2,289.64","2,298.10","2,282.01",78.08M,0.87%
2021年10月13日,"2,276.95","2,246.96","2,280.99","2,235.67",69.92M,1.15%
2021年10月12日,"2,251.01","2,210.16","2,252.40","2,204.62",67.81M,0.78%
2021年10月11日,"2,233.52","2,232.50","2,234.74","2,215.36",60.63M,-0.30%
2021年10月8日,"2,240.22","2,257.62","2,259.29","2,234.72",62.29M,-0.78%
2021年10月7日,"2,257.74","2,245.40","2,260.48","2,237.77",76.69M,1.65%
2021年10月6日,"2,221.06","2,239.69","2,239.83","2,203.58",88.10M,-1.50%
2021年10月5日,"2,254.83","2,231.75","2,254.83","2,223.66",66.18M,0.96%
2021年10月4日,"2,233.30","2,241.54","2,254.38","2,228.52",65.24M,-0.93%
2021年10月1日,"2,254.18","2,224.40","2,256.59","2,218.20",80.59M,-0.22%
2021年9月30日,"2,259.18","2,270.66","2,278.20","2,249.46",84.94M,0.16%
2021年9月29日,"2,255.55","2,264.75","2,275.31","2,250.19",73.17M,0.07%
2021年9月28日,"2,254.02","2,297.57","2,299.84","2,253.66",93.96M,-2.17%
2021年9月27日,"2,304.01","2,329.72","2,333.65","2,300.58",68.96M,-0.40%
2021年9月24日,"2,313.27","2,332.38","2,332.38","2,309.11",60.40M,-1.06%
2021年9月23日,"2,338.00","2,320.11","2,340.10","2,316.99",75.81M,1.69%
2021年9月22日,"2,299.15","2,294.79","2,302.82","2,284.50",69.06M,1.07%
2021年9月21日,"2,274.88","2,273.62","2,294.45","2,273.44",70.87M,0.11%
2021年9月20日,"2,272.46","2,296.53","2,299.80","2,257.32",106.25M,-2.20%
2021年9月17日,"2,323.55","2,358.64","2,361.03","2,321.48",126.02M,-0.87%
2021年9月16日,"2,344.03","2,332.75","2,354.49","2,328.63",67.18M,0.83%
2021年9月15日,"2,324.75","2,338.18","2,342.86","2,318.63",74.63M,-0.73%
2021年9月14日,"2,341.77","2,338.19","2,342.72","2,326.67",65.71M,0.28%
2021年9月13日,"2,335.34","2,355.10","2,358.23","2,335.23",65.11M,-0.61%
2021年9月10日,"2,349.67","2,355.58","2,364.30","2,347.51",61.18M,-0.16%
2021年9月9日,"2,353.39","2,329.42","2,367.71","2,327.57",74.65M,0.27%
2021年9月8日,"2,347.16","2,361.20","2,362.88","2,341.36",67.63M,-1.29%
2021年9月7日,"2,377.94","2,391.55","2,394.19","2,369.80",53.59M,-0.68%
2021年9月6日,"2,394.26","2,379.59","2,398.15","2,377.57",44.48M,1.04%
2021年9月3日,"2,369.73","2,388.48","2,392.97","2,369.73",60.16M,-0.78%
2021年9月2日,"2,388.40","2,369.66","2,390.19","2,369.66",62.40M,0.83%
2021年9月1日,"2,368.67","2,369.51","2,375.29","2,356.99",57.77M,0.74%
2021年8月31日,"2,351.25","2,377.09","2,379.83","2,347.61",88.63M,-0.91%
2021年8月30日,"2,372.81","2,377.03","2,380.79","2,366.61",36.35M,-0.01%
2021年8月27日,"2,373.14","2,369.17","2,376.03","2,364.35",40.14M,0.06%
2021年8月26日,"2,371.70","2,364.23","2,374.67","2,361.90",48.05M,-0.19%
2021年8月25日,"2,376.16","2,363.07","2,376.61","2,362.33",45.56M,0.38%
2021年8月24日,"2,367.05","2,378.59","2,381.18","2,358.58",46.48M,-0.19%
2021年8月23日,"2,371.55","2,377.74","2,379.57","2,356.27",48.93M,0.47%
2021年8月20日,"2,360.50","2,330.30","2,364.80","2,319.53",58.90M,1.30%
2021年8月19日,"2,330.30","2,341.68","2,350.45","2,314.08",72.53M,-1.73%
2021年8月18日,"2,371.37","2,385.58","2,393.64","2,367.98",51.55M,-0.51%
2021年8月17日,"2,383.45","2,367.26","2,386.31","2,363.10",56.33M,0.42%
2021年8月16日,"2,373.55","2,396.99","2,397.07","2,368.66",51.33M,-1.39%
2021年8月13日,"2,407.04","2,405.97","2,412.63","2,403.79",41.12M,0.06%
2021年8月12日,"2,405.53","2,400.95","2,406.31","2,395.47",43.06M,0.17%
2021年8月11日,"2,401.49","2,397.18","2,404.36","2,388.29",45.46M,0.32%
2021年8月10日,"2,393.74","2,385.92","2,395.28","2,385.76",42.12M,0.38%
2021年8月9日,"2,384.76","2,375.80","2,385.70","2,367.51",40.53M,0.18%
2021年8月6日,"2,380.46","2,395.20","2,396.41","2,379.68",43.40M,-0.55%
2021年8月5日,"2,393.68","2,391.02","2,403.67","2,390.40",46.53M,0.02%
2021年8月4日,"2,393.10","2,388.25","2,397.29","2,382.30",52.12M,0.54%
2021年8月3日,"2,380.14","2,382.37","2,383.75","2,370.65",56.12M,-0.06%
2021年8月2日,"2,381.66","2,382.49","2,392.69","2,374.71",54.41M,0.50%
2021年7月30日,"2,369.89","2,369.38","2,373.99","2,353.14",62.94M,-0.60%
2021年7月29日,"2,384.19","2,391.08","2,392.46","2,379.77",53.17M,0.10%
2021年7月28日,"2,381.89","2,378.78","2,384.77","2,373.62",52.21M,0.25%
2021年7月27日,"2,375.97","2,378.22","2,385.72","2,366.99",60.00M,-0.49%
2021年7月26日,"2,387.66","2,377.81","2,392.76","2,375.11",57.07M,0.12%
2021年7月23日,"2,384.69","2,363.45","2,384.80","2,357.84",64.02M,1.37%
2021年7月22日,"2,352.35","2,346.96","2,357.14","2,341.02",69.52M,0.77%
2021年7月21日,"2,334.37","2,317.24","2,338.73","2,316.78",100.23M,1.34%
2021年7月20日,"2,303.54","2,298.13","2,310.20","2,281.93",87.58M,0.70%
2021年7月19日,"2,287.47","2,330.48","2,330.48","2,280.54",89.49M,-2.20%
2021年7月16日,"2,338.80","2,348.66","2,355.06","2,332.12",121.52M,-0.24%
2021年7月15日,"2,344.49","2,354.18","2,364.99","2,337.81",65.92M,-0.50%
2021年7月14日,"2,356.34","2,344.41","2,358.68","2,338.42",58.70M,0.30%
2021年7月13日,"2,349.19","2,339.91","2,353.30","2,333.69",56.88M,0.49%
2021年7月12日,"2,337.73","2,320.88","2,338.10","2,313.21",48.99M,0.78%
2021年7月9日,"2,319.53","2,301.94","2,321.35","2,299.02",61.44M,1.29%
2021年7月8日,"2,289.94","2,317.56","2,321.23","2,279.12",71.03M,-1.55%
2021年7月7日,"2,326.07","2,299.73","2,326.07","2,299.73",62.03M,1.63%
2021年7月6日,"2,288.70","2,300.36","2,312.77","2,285.04",56.72M,-0.45%
2021年7月5日,"2,299.07","2,286.54","2,299.32","2,271.94",43.53M,0.44%
2021年7月2日,"2,288.93","2,280.71","2,299.01","2,279.87",61.63M,0.66%
2021年7月1日,"2,273.89","2,273.40","2,279.49","2,254.42",69.87M,0.48%
2021年6月30日,"2,263.13","2,280.05","2,285.85","2,249.02",97.16M,-0.73%
2021年6月29日,"2,279.75","2,256.78","2,282.33","2,256.31",56.77M,1.04%
2021年6月28日,"2,256.34","2,275.63","2,276.98","2,254.01",66.20M,-0.64%
2021年6月24日,"2,270.94","2,246.23","2,271.54","2,245.22",62.66M,1.28%
2021年6月23日,"2,242.24","2,272.12","2,275.13","2,242.24",72.67M,-1.14%
2021年6月22日,"2,268.00","2,272.21","2,274.09","2,253.64",63.19M,0.09%
2021年6月21日,"2,265.87","2,233.72","2,270.06","2,227.25",64.95M,0.79%
2021年6月18日,"2,248.02","2,267.62","2,285.85","2,245.20",108.31M,-1.09%
2021年6月17日,"2,272.81","2,275.60","2,283.99","2,269.55",72.15M,-0.59%
2021年6月16日,"2,286.41","2,283.02","2,293.28","2,273.79",72.32M,0.28%
2021年6月15日,"2,280.07","2,294.87","2,298.11","2,278.15",62.18M,-0.20%
2021年6月14日,"2,284.64","2,286.22","2,300.38","2,274.65",56.97M,0.27%
2021年6月11日,"2,278.60","2,269.33","2,281.40","2,263.32",55.43M,0.47%
2021年6月10日,"2,267.92","2,273.25","2,273.25","2,260.52",63.31M,-0.19%
2021年6月9日,"2,272.29","2,276.42","2,278.25","2,264.83",51.16M,-0.11%
2021年6月8日,"2,274.88","2,264.23","2,281.57","2,261.60",58.81M,0.32%
2021年6月7日,"2,267.71","2,271.24","2,280.01","2,265.70",51.31M,-0.16%
2021年6月4日,"2,271.43","2,272.18","2,286.85","2,262.44",60.54M,-0.08%
2021年6月3日,"2,273.35","2,269.88","2,274.02","2,248.68",69.65M,0.20%
2021年6月2日,"2,268.80","2,267.42","2,275.75","2,259.44",72.42M,0.19%
2021年6月1日,"2,264.52","2,253.04","2,274.99","2,250.76",78.25M,1.01%
2021年5月31日,"2,241.87","2,254.82","2,259.64","2,241.87",70.13M,-0.60%
2021年5月28日,"2,255.46","2,249.57","2,258.93","2,240.89",74.48M,0.49%
2021年5月27日,"2,244.46","2,225.09","2,251.52","2,221.39",168.37M,0.78%
2021年5月26日,"2,227.07","2,245.33","2,252.57","2,220.65",90.51M,-0.72%
2021年5月25日,"2,243.17","2,248.30","2,254.42","2,241.39",68.49M,-0.08%
2021年5月24日,"2,245.04","2,243.00","2,248.48","2,235.77",51.60M,0.19%
2021年5月21日,"2,240.84","2,249.33","2,249.46","2,226.89",75.82M,0.03%
2021年5月20日,"2,240.28","2,214.76","2,241.17","2,204.47",78.20M,1.76%
2021年5月19日,"2,201.51","2,224.13","2,226.66","2,189.48",98.48M,-2.14%
2021年5月18日,"2,249.68","2,245.92","2,254.30","2,239.69",73.22M,0.86%
2021年5月17日,"2,230.40","2,245.45","2,253.59","2,220.08",60.57M,-0.78%
2021年5月14日,"2,247.88","2,227.60","2,248.73","2,212.36",85.45M,1.91%
2021年5月12日,"2,205.79","2,191.62","2,215.69","2,191.44",46.25M,0.55%
2021年5月11日,"2,193.76","2,246.21","2,249.63","2,188.51",86.62M,-3.15%
2021年5月10日,"2,265.01","2,266.90","2,268.43","2,248.06",66.40M,0.22%
2021年5月7日,"2,260.13","2,266.23","2,269.44","2,247.44",73.36M,0.60%
2021年5月6日,"2,246.61","2,251.27","2,256.80","2,227.35",73.90M,-0.39%
2021年5月5日,"2,255.49","2,214.72","2,255.53","2,213.72",72.60M,2.78%
2021年5月4日,"2,194.58","2,236.62","2,239.69","2,191.48",88.42M,-1.66%
2021年5月3日,"2,231.59","2,225.01","2,238.41","2,211.73",68.43M,0.66%
2021年4月30日,"2,217.02","2,238.98","2,243.12","2,217.02",50.16M,-0.71%
2021年4月29日,"2,232.84","2,250.19","2,257.41","2,230.83",101.06M,-0.29%
2021年4月28日,"2,239.25","2,266.22","2,266.22","2,223.17",81.06M,-1.04%
2021年4月27日,"2,262.84","2,248.10","2,262.84","2,237.56",88.81M,0.82%
2021年4月26日,"2,244.36","2,246.44","2,247.68","2,234.58",63.23M,0.15%
2021年4月23日,"2,240.95","2,222.48","2,241.03","2,220.72",84.18M,0.38%
2021年4月22日,"2,232.42","2,241.35","2,241.35","2,222.42",82.63M,0.19%
2021年4月21日,"2,228.29","2,214.58","2,229.66","2,210.67",84.22M,1.06%
2021年4月20日,"2,204.81","2,253.51","2,261.53","2,197.46",95.12M,-2.34%
2021年4月19日,"2,257.60","2,280.50","2,284.84","2,256.34",65.17M,-1.00%
2021年4月16日,"2,280.50","2,241.13","2,280.50","2,238.15",81.27M,1.67%
2021年4月15日,"2,242.98","2,232.38","2,246.04","2,232.24",71.67M,0.67%
2021年4月14日,"2,228.16","2,245.81","2,246.04","2,223.52",74.66M,-0.85%
2021年4月13日,"2,247.21","2,234.65","2,250.25","2,231.05",87.56M,0.51%
2021年4月12日,"2,235.73","2,246.43","2,246.43","2,231.62",61.75M,-0.65%
2021年4月9日,"2,250.40","2,243.18","2,250.40","2,236.81",59.47M,0.45%
2021年4月8日,"2,240.40","2,237.20","2,247.66","2,236.14",71.45M,0.49%
2021年4月7日,"2,229.56","2,230.98","2,232.81","2,221.31",74.43M,-0.03%
2021年4月6日,"2,230.25","2,224.64","2,230.27","2,216.57",89.95M,1.25%
2021年4月1日,"2,202.61","2,195.23","2,207.68","2,190.04",37.43M,0.44%
2021年3月31日,"2,192.86","2,195.74","2,201.46","2,188.73",79.60M,-0.57%
2021年3月30日,"2,205.41","2,187.21","2,205.48","2,185.33",75.43M,1.06%
2021年3月29日,"2,182.21","2,197.52","2,200.40","2,180.28",78.86M,-0.75%
2021年3月26日,"2,198.80","2,178.92","2,198.80","2,177.24",74.29M,1.18%
2021年3月25日,"2,173.24","2,172.92","2,184.22","2,152.50",85.84M,-0.52%
2021年3月24日,"2,184.60","2,154.13","2,185.68","2,153.36",92.10M,0.76%
2021年3月23日,"2,168.12","2,172.58","2,174.68","2,150.51",94.32M,-0.30%
2021年3月22日,"2,174.63","2,160.96","2,178.75","2,150.99",80.29M,0.25%
2021年3月19日,"2,169.18","2,166.02","2,181.62","2,158.72",115.67M,-0.50%
2021年3月18日,"2,179.99","2,179.41","2,187.32","2,170.01",85.96M,0.33%
2021年3月17日,"2,172.86","2,176.22","2,179.84","2,166.81",101.04M,-0.33%
2021年3月16日,"2,180.14","2,174.05","2,184.46","2,172.32",85.05M,0.85%
2021年3月15日,"2,161.83","2,175.53","2,188.03","2,158.70",74.81M,-0.33%
2021年3月12日,"2,168.96","2,158.08","2,168.96","2,152.38",78.29M,0.15%
2021年3月11日,"2,165.66","2,142.43","2,167.10","2,140.15",86.41M,1.46%
2021年3月10日,"2,134.46","2,120.39","2,138.06","2,113.50",81.82M,0.45%
2021年3月9日,"2,124.85","2,102.59","2,125.11","2,098.63",74.20M,1.03%
2021年3月8日,"2,103.10","2,062.34","2,106.43","2,056.67",90.62M,2.66%
2021年3月5日,"2,048.57","2,053.90","2,068.61","2,042.24",75.33M,-0.80%
2021年3月4日,"2,065.15","2,064.69","2,074.29","2,054.70",81.99M,-0.42%
2021年3月3日,"2,073.78","2,076.49","2,082.15","2,057.16",86.40M,0.32%
2021年3月2日,"2,067.10","2,054.55","2,074.84","2,049.96",73.49M,0.61%
2021年3月1日,"2,054.67","2,029.74","2,054.77","2,029.74",67.20M,2.23%
2021年2月26日,"2,009.91","2,009.95","2,030.12","2,000.62",96.81M,-1.42%
2021年2月25日,"2,038.93","2,048.41","2,053.54","2,035.96",84.43M,0.08%
2021年2月24日,"2,037.25","2,013.68","2,039.39","2,011.88",112.42M,1.01%
