Date,Price,Open,High,Low,Vol.,Change %
2012-11-08,"21,566.91","21,785.83","21,871.85","21,555.75",1.67B,-2.41%
2012-11-07,"22,099.85","22,020.40","22,099.85","21,811.19",1.56B,0.71%
2012-11-06,"21,944.43","21,959.99","22,008.86","21,832.28",1.32B,-0.28%
2012-11-05,"22,006.40","22,044.21","22,141.13","21,990.68",1.17B,-0.47%
2012-11-02,"22,111.33","22,066.29","22,149.70","22,019.65",1.85B,1.33%
2012-11-01,"21,821.87","21,573.93","21,832.56","21,506.05",1.67B,0.83%
2012-10-31,"21,641.82","21,539.49","21,648.64","21,496.92",1.55B,1.00%
2012-10-30,"21,428.58","21,549.17","21,575.03","21,338.65",1.43B,-0.38%
2012-10-29,"21,511.05","21,478.12","21,561.97","21,397.09",1.43B,-0.16%
2012-10-26,"21,545.57","21,847.70","21,847.70","21,527.54",1.66B,-1.21%
2012-10-25,"21,810.23","21,792.67","21,839.64","21,710.84",1.63B,0.21%
2012-10-24,"21,763.78","21,561.59","21,802.49","21,533.24",1.71B,0.31%
2012-10-22,"21,697.55","21,440.01","21,699.07","21,431.24",1.47B,0.68%
2012-10-19,"21,551.76","21,565.75","21,591.62","21,522.91",1.64B,0.15%
2012-10-18,"21,518.71","21,490.86","21,606.32","21,476.30",2.15B,0.48%
2012-10-17,"21,416.64","21,421.87","21,442.73","21,352.88",1.71B,0.99%
2012-10-16,"21,207.07","21,257.09","21,257.09","21,120.17",1.50B,0.28%
2012-10-15,"21,148.25","21,137.61","21,184.43","21,076.95",1.35B,0.06%
2012-10-12,"21,136.43","21,051.09","21,236.57","21,051.09",2.32B,0.65%
2012-10-11,"20,999.05","20,813.05","21,013.45","20,813.05",2.55B,0.38%
2012-10-10,"20,919.60","20,785.06","20,941.89","20,767.36",1.24B,-0.08%
2012-10-09,"20,937.28","20,926.83","21,093.10","20,926.83",1.54B,0.54%
2012-10-08,"20,824.56","20,979.53","20,981.63","20,807.93",1.35B,-0.89%
2012-10-05,"21,012.38","21,007.60","21,021.24","20,924.73",1.29B,0.50%
2012-10-04,"20,907.95","20,914.32","20,947.30","20,835.06",1.03B,0.09%
2012-10-03,"20,888.28","20,951.38","21,005.68","20,799.82",1.38B,0.23%
2012-09-28,"20,840.38","20,757.97","20,889.90","20,725.52",1.40B,0.38%
2012-09-27,"20,762.29","20,487.36","20,850.49","20,487.36",1.74B,1.14%
2012-09-26,"20,527.73","20,485.99","20,576.84","20,485.08",1.11B,-0.83%
2012-09-25,"20,698.68","20,694.33","20,758.36","20,648.59",1.07B,0.02%
2012-09-24,"20,694.70","20,611.10","20,780.14","20,503.24",977.71M,-0.19%
2012-09-21,"20,734.94","20,697.27","20,808.04","20,677.14",1.84B,0.70%
2012-09-20,"20,590.92","20,816.77","20,816.77","20,578.56",1.50B,-1.20%
2012-09-19,"20,841.91","20,609.52","20,895.61","20,609.52",1.94B,1.16%
2012-09-18,"20,601.93","20,622.12","20,712.69","20,568.12",1.45B,-0.27%
2012-09-17,"20,658.11","20,758.49","20,758.49","20,591.44",1.55B,0.14%
2012-09-14,"20,629.78","20,479.38","20,648.10","20,475.74",2.55B,2.90%
2012-09-13,"20,047.63","20,061.97","20,146.77","20,009.50",1.24B,-0.14%
2012-09-12,"20,075.39","19,996.14","20,118.19","19,996.14",1.37B,1.10%
2012-09-11,"19,857.88","19,757.37","19,907.30","19,658.71",1.62B,0.15%
2012-09-10,"19,827.17","19,876.41","19,930.37","19,764.69",3.20B,0.13%
2012-09-07,"19,802.16","19,537.93","19,829.02","19,484.24",3.30B,3.09%
2012-09-06,"19,209.30","19,101.93","19,216.08","19,076.79",1.36B,0.34%
2012-09-05,"19,145.07","19,330.16","19,330.16","19,116.84",1.77B,-1.47%
2012-09-04,"19,429.91","19,540.93","19,572.31","19,414.51",1.15B,-0.66%
2012-09-03,"19,559.21","19,414.62","19,608.55","19,386.04",1.17B,0.39%
2012-08-31,"19,482.57","19,516.95","19,554.26","19,450.77",1.35B,-0.36%
2012-08-30,"19,552.91","19,657.20","19,657.20","19,509.31",1.45B,-1.19%
2012-08-29,"19,788.51","19,857.61","19,863.47","19,770.54",1.08B,-0.12%
2012-08-28,"19,811.80","19,723.30","19,856.32","19,723.30",1.08B,0.07%
2012-08-27,"19,798.67","19,939.54","19,939.54","19,769.43",1.21B,-0.41%
2012-08-24,"19,880.03","19,930.45","19,930.45","19,840.19",1.12B,-1.25%
2012-08-23,"20,132.24","19,935.13","20,133.41","19,935.13",1.23B,1.23%
2012-08-22,"19,887.78","19,996.73","19,996.73","19,853.42",1.03B,-1.06%
2012-08-21,"20,100.09","20,111.97","20,141.16","19,979.58",1.05B,-0.02%
2012-08-20,"20,104.27","20,080.32","20,109.56","19,911.49",1.02B,-0.06%
2012-08-17,"20,116.07","20,057.31","20,147.39","20,047.64",1.21B,0.77%
2012-08-16,"19,962.95","20,151.69","20,151.69","19,919.56",1.06B,-0.45%
2012-08-15,"20,052.29","20,125.29","20,135.00","20,016.03",1.27B,-1.18%
2012-08-14,"20,291.68","20,251.42","20,299.72","20,094.02",1.53B,1.05%
2012-08-13,"20,081.36","20,188.48","20,188.48","20,037.81",990.60M,-0.27%
2012-08-10,"20,136.12","20,204.71","20,222.13","20,045.30",1.44B,-0.66%
2012-08-09,"20,269.47","20,149.20","20,300.03","20,149.20",1.30B,1.02%
2012-08-08,"20,065.52","20,188.88","20,188.88","19,966.12",1.24B,-0.04%
2012-08-07,"20,072.55","20,033.87","20,117.12","19,983.76",1.41B,0.37%
2012-08-06,"19,998.72","20,052.50","20,091.30","19,978.65",1.44B,1.69%
2012-08-03,"19,666.18","19,553.79","19,673.70","19,454.33",1.15B,-0.12%
2012-08-02,"19,690.20","19,784.15","19,786.71","19,651.76",1.23B,-0.66%
2012-08-01,"19,820.38","19,646.96","19,898.92","19,646.96",1.80B,0.12%
2012-07-31,"19,796.81","19,661.41","19,840.16","19,618.57",1.86B,1.08%
2012-07-30,"19,585.40","19,505.03","19,593.62","19,478.70",1.45B,1.61%
2012-07-27,"19,274.96","19,165.03","19,330.69","19,162.53",1.57B,2.02%
2012-07-26,"18,892.79","18,870.33","18,961.58","18,793.15",1.11B,0.08%
2012-07-25,"18,877.33","18,762.20","18,925.66","18,710.59",1.33B,-0.14%
2012-07-24,"18,903.20","19,078.14","19,124.96","18,854.32",929.87M,-0.79%
2012-07-23,"19,053.47","19,259.36","19,259.36","18,986.20",1.26B,-2.99%
2012-07-20,"19,640.80","19,613.78","19,656.11","19,511.90",1.30B,0.42%
2012-07-19,"19,559.05","19,393.45","19,600.32","19,393.45",1.69B,1.66%
2012-07-18,"19,239.88","19,452.24","19,452.24","19,134.57",1.17B,-1.11%
2012-07-17,"19,455.33","19,156.96","19,479.28","19,156.96",1.40B,1.75%
2012-07-16,"19,121.34","19,265.34","19,265.34","19,061.67",1.10B,0.15%
2012-07-13,"19,092.63","19,069.36","19,160.49","19,032.59",1.27B,0.35%
2012-07-12,"19,025.11","19,356.79","19,356.79","18,998.30",2.02B,-2.03%
2012-07-11,"19,419.87","19,264.58","19,441.12","19,233.76",1.64B,0.12%
2012-07-10,"19,396.36","19,504.42","19,515.89","19,347.23",1.18B,-0.16%
2012-07-09,"19,428.09","19,634.84","19,737.92","19,421.75",1.44B,-1.88%
2012-07-06,"19,800.64","19,752.83","19,839.12","19,690.64",1.76B,-0.04%
2012-07-05,"19,809.13","19,757.42","19,869.11","19,588.63",1.27B,0.50%
2012-07-04,"19,709.75","19,833.84","19,835.13","19,677.45",1.40B,-0.13%
2012-07-03,"19,735.53","19,765.41","19,765.41","19,622.37",1.53B,1.51%
2012-06-29,"19,441.46","18,996.57","19,510.77","18,991.10",2.04B,2.19%
2012-06-28,"19,025.27","19,305.74","19,305.74","19,009.26",1.47B,-0.79%
2012-06-27,"19,176.95","18,990.17","19,213.92","18,942.00",1.43B,1.03%
2012-06-26,"18,981.84","18,850.47","18,998.47","18,850.47",1.32B,0.45%
2012-06-25,"18,897.45","19,019.03","19,066.75","18,861.56",1.13B,-0.51%
2012-06-22,"18,995.13","18,992.90","19,089.45","18,976.05",1.08B,-1.40%
2012-06-21,"19,265.07","19,480.71","19,495.54","19,258.11",1.30B,-1.30%
2012-06-20,"19,518.85","19,551.89","19,578.82","19,469.13",1.18B,0.53%
2012-06-19,"19,416.67","19,451.20","19,472.05","19,320.18",1.21B,-0.06%
2012-06-18,"19,427.81","19,578.13","19,578.13","19,395.93",1.58B,1.01%
2012-06-15,"19,233.94","18,924.09","19,254.56","18,919.17",2.72B,2.26%
2012-06-14,"18,808.40","18,901.71","18,937.54","18,795.65",1.31B,-1.15%
2012-06-13,"19,026.52","18,948.45","19,029.55","18,812.94",1.42B,0.82%
2012-06-12,"18,872.56","18,719.89","18,925.79","18,708.26",1.34B,-0.43%
2012-06-11,"18,953.63","18,978.88","18,978.88","18,847.67",1.53B,2.44%
2012-06-08,"18,502.34","18,797.94","18,797.94","18,461.18",2.55B,-0.94%
2012-06-07,"18,678.29","18,825.50","18,845.57","18,624.43",1.55B,0.85%
2012-06-06,"18,520.53","18,349.68","18,521.57","18,320.61",1.64B,1.43%
2012-06-05,"18,259.03","18,373.22","18,412.02","18,223.13",1.37B,0.40%
2012-06-04,"18,185.59","18,249.61","18,249.61","18,056.40",1.61B,-2.01%
2012-06-01,"18,558.34","18,498.91","18,726.44","18,487.66",1.86B,-0.38%
2012-05-31,"18,629.52","18,470.77","18,657.90","18,378.14",4.20B,-0.32%
2012-05-30,"18,690.22","18,897.12","18,897.12","18,604.45",1.93B,-1.92%
2012-05-29,"19,055.46","18,735.50","19,058.47","18,735.50",1.51B,1.35%
2012-05-28,"18,800.99","18,672.32","18,858.32","18,672.32",1.27B,0.47%
2012-05-25,"18,713.41","18,734.38","18,778.44","18,577.09",1.58B,0.25%
2012-05-24,"18,666.40","18,755.09","18,835.81","18,654.76",1.40B,-0.64%
2012-05-23,"18,786.19","18,842.32","18,845.84","18,661.48",1.48B,-1.33%
2012-05-22,"19,039.15","19,061.42","19,182.66","19,002.64",1.47B,0.62%
2012-05-21,"18,922.32","18,902.00","18,953.68","18,796.69",1.24B,-0.16%
2012-05-18,"18,951.85","18,787.00","18,985.43","18,622.31",2.37B,-1.30%
2012-05-17,"19,200.93","19,369.43","19,452.30","19,139.73",1.79B,-0.31%
2012-05-16,"19,259.83","19,655.34","19,655.34","19,181.19",2.07B,-3.19%
2012-05-15,"19,894.31","19,702.54","19,923.19","19,639.85",1.87B,0.81%
2012-05-14,"19,735.04","20,037.52","20,044.69","19,715.51",1.73B,-1.15%
2012-05-11,"19,964.63","20,083.27","20,083.27","19,901.41",1.62B,-1.30%
2012-05-10,"20,227.28","20,313.97","20,375.04","20,091.68",1.72B,-0.51%
2012-05-09,"20,330.64","20,361.55","20,371.66","20,257.61",1.80B,-0.75%
2012-05-08,"20,484.75","20,647.38","20,647.38","20,399.38",1.48B,-0.25%
2012-05-07,"20,536.65","20,658.41","20,674.45","20,477.86",2.20B,-2.61%
2012-05-04,"21,086.00","21,107.19","21,170.64","21,061.14",1.37B,-0.77%
2012-05-03,"21,249.53","21,209.44","21,256.81","21,153.63",7.11B,-0.28%
2012-05-02,"21,309.08","21,245.48","21,385.30","21,237.17",1.55B,1.02%
2012-04-30,"21,094.21","20,889.77","21,105.57","20,889.77",1.35B,1.70%
2012-04-27,"20,741.45","20,916.08","20,929.96","20,648.77",1.55B,-0.33%
2012-04-26,"20,809.71","20,753.18","20,826.91","20,674.94",1.11B,0.79%
2012-04-25,"20,646.29","20,751.54","20,751.82","20,584.98",1.06B,-0.15%
2012-04-24,"20,677.16","20,606.17","20,771.79","20,534.13",1.28B,0.26%
2012-04-23,"20,624.39","20,970.96","20,970.96","20,624.39",1.19B,-1.84%
2012-04-20,"21,010.64","20,933.27","21,076.43","20,881.62",1.08B,0.07%
2012-04-19,"20,995.01","20,767.46","20,995.01","20,767.46",1.12B,1.03%
2012-04-18,"20,780.73","20,800.21","20,862.32","20,715.94",1.48B,1.06%
2012-04-17,"20,562.31","20,678.04","20,678.04","20,392.57",1.49B,-0.23%
2012-04-16,"20,610.64","20,516.09","20,625.45","20,514.09",5.04B,-0.44%
2012-04-13,"20,701.04","20,640.50","20,719.04","20,574.35",2.07B,1.84%
2012-04-12,"20,327.32","20,179.72","20,360.48","20,138.02",1.54B,0.93%
2012-04-11,"20,140.67","20,092.96","20,188.56","20,035.68",1.29B,-1.06%
2012-04-10,"20,356.24","20,387.43","20,472.96","20,297.39",1.24B,-1.15%
2012-04-05,"20,593.00","20,479.27","20,670.20","20,404.15",1.41B,-0.95%
2012-04-03,"20,790.98","20,704.15","20,816.09","20,588.20",1.37B,1.31%
2012-04-02,"20,522.26","20,662.97","20,662.97","20,417.69",1.07B,-0.16%
2012-03-30,"20,555.58","20,380.06","20,566.09","20,374.03",1.91B,-0.26%
2012-03-29,"20,609.39","20,720.34","20,720.34","20,527.26",1.67B,-1.32%
2012-03-28,"20,885.42","20,959.98","20,989.58","20,798.09",1.50B,-0.77%
2012-03-27,"21,046.91","20,921.80","21,063.38","20,896.19",1.53B,1.83%
2012-03-26,"20,668.86","20,672.37","20,776.36","20,580.72",1.43B,0.00%
2012-03-23,"20,668.80","20,740.56","20,742.70","20,596.89",1.57B,-1.11%
2012-03-22,"20,901.56","20,886.12","20,978.49","20,801.79",1.17B,0.22%
2012-03-21,"20,856.63","20,948.13","20,993.48","20,756.03",1.51B,-0.15%
2012-03-20,"20,888.24","21,183.04","21,183.04","20,786.69",1.71B,-1.08%
2012-03-19,"21,115.29","21,454.01","21,454.01","21,075.38",1.35B,-0.95%
2012-03-16,"21,317.85","21,350.25","21,438.62","21,253.39",1.54B,-0.17%
2012-03-15,"21,353.53","21,323.06","21,368.48","21,162.17",1.32B,0.21%
2012-03-14,"21,307.89","21,564.21","21,638.32","21,263.02",1.92B,-0.15%
2012-03-13,"21,339.70","21,279.41","21,427.12","21,261.32",1.36B,0.97%
2012-03-12,"21,134.18","21,073.59","21,170.55","20,924.36",1.13B,0.23%
2012-03-09,"21,086.00","20,930.93","21,209.79","20,917.68",1.40B,0.89%
2012-03-08,"20,900.73","20,722.95","20,909.71","20,681.09",1.59B,1.32%
2012-03-07,"20,627.78","20,521.96","20,732.87","20,521.96",2.21B,-0.86%
2012-03-06,"20,806.25","21,173.74","21,173.74","20,789.36",3.94B,-2.16%
2012-03-05,"21,265.31","21,518.03","21,578.76","21,230.61",1.26B,-1.38%
2012-03-02,"21,562.26","21,618.15","21,623.24","21,531.93",1.59B,0.81%
2012-03-01,"21,387.96","21,578.19","21,641.14","21,338.29",1.38B,-1.35%
2012-02-29,"21,680.08","21,643.85","21,716.76","21,525.91",1.56B,0.52%
2012-02-28,"21,568.73","21,303.39","21,583.07","21,273.99",1.61B,1.65%
2012-02-27,"21,217.86","21,381.66","21,589.02","21,076.52",1.61B,-0.88%
2012-02-24,"21,406.86","21,438.97","21,468.93","21,292.40",1.39B,0.12%
2012-02-23,"21,380.99","21,356.53","21,428.50","21,325.56",1.13B,-0.78%
2012-02-22,"21,549.28","21,339.02","21,569.74","21,302.19",1.38B,0.33%
2012-02-21,"21,478.72","21,434.31","21,480.34","21,221.39",1.55B,0.25%
2012-02-20,"21,424.79","21,760.34","21,760.34","21,393.48",1.86B,-0.31%
2012-02-17,"21,491.62","21,503.59","21,546.73","21,381.69",1.59B,1.01%
2012-02-16,"21,277.28","21,266.51","21,317.72","21,157.55",1.55B,-0.41%
2012-02-15,"21,365.23","20,993.58","21,403.28","20,933.39",2.04B,2.14%
2012-02-14,"20,917.83","20,845.24","20,947.95","20,813.53",1.17B,0.15%
2012-02-13,"20,887.40","20,718.80","20,969.80","20,673.96",1.52B,0.50%
2012-02-10,"20,783.86","20,986.25","21,002.33","20,703.79",2.00B,-1.08%
2012-02-09,"21,010.01","20,922.29","21,053.06","20,787.84",2.21B,-0.04%
2012-02-08,"21,018.46","20,827.89","21,023.33","20,755.73",1.74B,1.54%
2012-02-07,"20,699.19","20,808.05","20,881.85","20,649.27",1.52B,-0.05%
2012-02-06,"20,709.94","21,015.55","21,015.55","20,633.13",1.90B,-0.23%
2012-02-03,"20,756.98","20,680.71","20,796.74","20,639.49",1.66B,0.08%
2012-02-02,"20,739.45","20,638.96","20,761.70","20,564.97",2.10B,2.00%
2012-02-01,"20,333.37","20,394.67","20,534.22","20,269.51",1.50B,-0.28%
2012-01-31,"20,390.49","20,326.49","20,465.89","20,219.27",2.39B,1.14%
2012-01-30,"20,160.41","20,518.00","20,518.00","20,144.95",2.14B,-1.66%
2012-01-27,"20,501.67","20,443.46","20,590.80","20,384.05",1.81B,0.31%
2012-01-26,"20,439.14","20,453.47","20,453.47","20,301.59",2.04B,1.63%
2012-01-20,"20,110.37","20,161.72","20,161.72","19,927.88",1.97B,0.84%
2012-01-19,"19,942.95","19,842.46","19,956.54","19,776.32",2.50B,1.30%
2012-01-18,"19,686.92","19,651.59","19,726.84","19,577.07",1.95B,0.30%
2012-01-17,"19,627.75","19,198.09","19,640.28","19,173.29",2.59B,3.24%
2012-01-16,"19,012.20","19,070.74","19,070.74","18,985.75",1.35B,-1.00%
2012-01-13,"19,204.42","19,232.21","19,232.21","19,073.18",2.02B,0.57%
2012-01-12,"19,095.38","19,112.76","19,261.29","19,050.95",1.79B,-0.30%
2012-01-11,"19,151.94","19,071.90","19,175.85","18,983.14",2.04B,0.78%
2012-01-10,"19,004.28","18,948.12","19,086.53","18,858.57",1.99B,0.73%
2012-01-09,"18,865.72","18,588.36","18,884.26","18,302.84",1.38B,1.47%
2012-01-06,"18,593.06","18,784.86","18,784.86","18,506.58",1.43B,-1.17%
2012-01-05,"18,813.41","18,753.38","18,821.09","18,723.28",1.04B,0.46%
2012-01-04,"18,727.31","18,970.60","18,970.60","18,687.94",1.17B,-0.80%
2012-01-03,"18,877.41","18,770.64","18,886.12","18,724.17",1.25B,2.40%
2011-12-30,"18,434.39","18,489.04","18,506.27","18,415.85",837.15M,0.20%
2011-12-29,"18,397.92","18,329.61","18,409.12","18,293.81",1.21B,-0.65%
2011-12-28,"18,518.67","18,621.50","18,621.50","18,461.97",862.67M,-0.59%
2011-12-23,"18,629.17","18,589.68","18,636.75","18,539.59",965.40M,1.37%
2011-12-22,"18,378.23","18,356.87","18,388.01","18,238.38",903.86M,-0.21%
2011-12-21,"18,416.45","18,462.64","18,473.19","18,288.65",1.42B,1.86%
2011-12-20,"18,080.20","18,044.75","18,270.70","18,010.26",1.20B,0.06%
2011-12-19,"18,070.21","18,053.64","18,092.35","17,821.52",1.39B,-1.18%
2011-12-16,"18,285.39","18,025.60","18,390.41","18,025.60",2.21B,1.43%
2011-12-15,"18,026.84","18,122.73","18,133.94","17,895.15",1.71B,-1.78%
2011-12-14,"18,354.43","18,301.05","18,476.15","18,280.67",1.20B,-0.50%
2011-12-13,"18,447.17","18,327.45","18,465.39","18,297.66",1.05B,-0.69%
2011-12-12,"18,575.66","18,853.32","18,919.42","18,508.12",1.17B,-0.06%
2011-12-09,"18,586.23","18,721.16","18,840.93","18,511.42",1.66B,-2.73%
2011-12-08,"19,107.81","19,112.33","19,137.56","18,956.41",1.30B,-0.69%
2011-12-07,"19,240.58","19,114.02","19,242.80","19,009.43",1.85B,1.58%
2011-12-06,"18,942.23","19,011.81","19,038.48","18,818.68",1.25B,-1.24%
2011-12-05,"19,179.69","19,117.89","19,188.86","18,972.90",1.60B,0.73%
2011-12-02,"19,040.39","18,977.20","19,151.65","18,878.31",2.31B,0.20%
2011-12-01,"19,002.26","19,033.96","19,050.56","18,868.32",3.56B,5.63%
2011-11-30,"17,989.35","18,192.29","18,192.29","17,860.80",3.42B,-1.46%
2011-11-29,"18,256.20","18,225.10","18,372.45","18,053.92",1.73B,1.21%
2011-11-28,"18,037.81","18,019.21","18,095.20","17,954.19",1.14B,1.97%
2011-11-25,"17,689.48","17,658.78","17,827.81","17,613.20",944.76M,-1.37%
2011-11-24,"17,935.10","17,657.69","17,997.07","17,657.69",1.40B,0.40%
2011-11-23,"17,864.43","17,954.58","17,964.40","17,838.74",1.58B,-2.12%
2011-11-22,"18,251.59","18,225.48","18,355.12","18,017.50",1.96B,0.14%
2011-11-21,"18,225.85","18,213.72","18,293.94","18,054.23",1.37B,-1.44%
2011-11-18,"18,491.23","18,561.04","18,561.04","18,398.96",1.66B,-1.73%
2011-11-17,"18,817.47","18,686.17","18,958.97","18,657.74",2.57B,-0.76%
2011-11-16,"18,960.90","19,483.10","19,483.10","18,768.67",1.62B,-2.00%
2011-11-15,"19,348.44","19,305.28","19,420.06","19,240.35",5.17B,-0.82%
2011-11-14,"19,508.18","19,600.37","19,640.68","19,496.16",1.68B,1.94%
2011-11-11,"19,137.17","19,143.58","19,206.34","19,028.31",1.28B,0.91%
2011-11-10,"18,963.89","19,091.40","19,199.08","18,945.58",2.49B,-5.25%
2011-11-09,"20,014.43","20,067.38","20,173.14","19,967.17",1.94B,1.71%
2011-11-08,"19,678.47","19,848.50","19,914.92","19,659.94",1.46B,0.00%
2011-11-07,"19,677.89","19,894.22","19,977.09","19,649.57",1.62B,-0.83%
2011-11-04,"19,842.79","19,922.77","19,981.52","19,773.31",2.26B,3.12%
2011-11-03,"19,242.50","19,418.82","19,541.12","19,142.34",2.14B,-2.49%
2011-11-02,"19,733.71","19,091.85","19,745.48","19,024.07",1.96B,1.88%
2011-11-01,"19,369.96","19,461.08","19,698.99","19,322.60",1.76B,-2.49%
2011-10-31,"19,864.87","20,027.72","20,155.62","19,699.33",1.75B,-0.77%
2011-10-28,"20,019.24","20,152.22","20,272.38","19,972.24",3.75B,1.68%
2011-10-27,"19,688.70","19,067.59","19,693.19","19,046.47",3.15B,3.26%
2011-10-26,"19,066.54","18,727.96","19,106.74","18,705.08",1.68B,0.52%
2011-10-25,"18,968.20","18,867.51","18,981.57","18,801.42",1.90B,1.05%
2011-10-24,"18,771.82","18,444.16","18,826.85","18,435.41",1.95B,4.14%
2011-10-21,"18,025.72","18,034.20","18,082.43","17,926.29",1.07B,0.24%
2011-10-20,"17,983.10","18,198.12","18,198.12","17,782.00",1.27B,-1.78%
2011-10-19,"18,309.22","18,400.33","18,426.29","18,203.99",1.37B,1.29%
2011-10-18,"18,076.46","18,411.40","18,411.40","17,963.26",2.20B,-4.23%
2011-10-17,"18,873.99","18,808.66","18,908.17","18,675.81",1.63B,2.01%
2011-10-14,"18,501.79","18,639.43","18,665.95","18,367.85",1.49B,-1.36%
2011-10-13,"18,757.81","18,601.65","18,758.74","18,453.05",2.34B,2.34%
2011-10-12,"18,329.46","17,990.56","18,411.77","17,804.56",2.17B,1.04%
2011-10-11,"18,141.59","18,441.87","18,456.16","18,041.70",3.12B,2.43%
2011-10-10,"17,711.06","17,853.26","17,859.35","17,437.84",1.78B,0.02%
2011-10-07,"17,707.01","17,540.72","17,800.72","17,505.38",2.46B,3.11%
2011-10-06,"17,172.28","16,975.00","17,179.93","16,849.45",3.07B,5.67%
2011-10-04,"16,250.27","16,731.58","16,840.91","16,170.35",2.86B,-3.40%
2011-10-03,"16,822.15","17,179.20","17,179.20","16,717.14",3.23B,-4.38%
2011-09-30,"17,592.41","17,946.24","17,946.24","17,502.08",3.58B,-2.32%
2011-09-28,"18,011.06","17,962.49","18,101.27","17,843.95",2.51B,-0.66%
2011-09-27,"18,130.55","17,818.97","18,136.02","17,769.06",2.66B,4.15%
2011-09-26,"17,407.80","17,634.42","17,734.84","16,999.54",3.00B,-1.48%
2011-09-23,"17,668.83","17,585.79","17,813.57","17,373.41",3.97B,-1.36%
2011-09-22,"17,911.95","18,296.80","18,296.80","17,859.31",2.67B,-4.85%
2011-09-21,"18,824.17","18,891.50","19,023.57","18,698.90",1.87B,-1.00%
2011-09-20,"19,014.80","19,008.61","19,055.16","18,732.75",1.80B,0.51%
2011-09-19,"18,917.95","19,247.59","19,247.59","18,876.06",1.58B,-2.76%
2011-09-16,"19,455.31","19,545.50","19,652.53","19,454.74",2.49B,1.43%
2011-09-15,"19,181.50","19,186.76","19,269.41","18,935.08",1.92B,0.71%
2011-09-14,"19,045.44","19,216.29","19,248.64","18,627.65",2.45B,0.08%
2011-09-12,"19,030.54","19,264.68","19,303.74","18,989.44",1.90B,-4.21%
2011-09-09,"19,866.63","19,997.89","20,088.80","19,808.95",1.30B,-0.23%
2011-09-08,"19,912.82","20,159.29","20,159.29","19,799.49",1.89B,-0.67%
2011-09-07,"20,048.00","19,836.25","20,069.75","19,785.29",1.71B,1.71%
2011-09-06,"19,710.50","19,378.78","19,727.89","19,290.40",1.81B,0.48%
2011-09-05,"19,616.40","19,830.50","19,830.50","19,567.77",1.89B,-2.95%
2011-09-02,"20,212.91","20,557.92","20,580.81","20,178.67",1.75B,-1.81%
2011-09-01,"20,585.33","20,790.22","20,975.30","20,572.97",2.67B,0.25%
2011-08-31,"20,534.85","20,256.34","20,556.93","20,168.93",3.56B,1.64%
2011-08-30,"20,204.17","20,203.55","20,341.12","20,071.52",6.81B,1.71%
2011-08-29,"19,865.11","19,883.06","19,919.34","19,749.40",1.90B,1.44%
2011-08-26,"19,582.88","19,733.71","19,919.92","19,549.53",2.06B,-0.86%
2011-08-25,"19,752.48","19,744.52","19,803.28","19,638.87",1.82B,1.47%
2011-08-24,"19,466.79","19,863.11","19,876.67","19,452.65",1.68B,-2.06%
2011-08-23,"19,875.53","19,476.47","19,893.37","19,383.38",1.96B,1.99%
2011-08-22,"19,486.87","19,465.30","19,666.84","19,047.64",2.55B,0.45%
2011-08-19,"19,399.92","19,478.82","19,595.92","19,314.42",2.11B,-3.08%
2011-08-18,"20,016.27","20,261.21","20,342.24","19,969.21",1.57B,-1.34%
2011-08-17,"20,289.03","20,318.37","20,504.38","20,214.72",1.56B,0.38%
2011-08-16,"20,212.08","20,344.75","20,431.86","20,140.31",1.78B,-0.24%
2011-08-15,"20,260.10","20,056.78","20,264.33","19,924.56",1.83B,3.26%
2011-08-12,"19,620.01","19,955.82","19,955.82","19,575.00",2.16B,0.13%
2011-08-11,"19,595.14","19,314.00","19,746.00","19,278.00",-,-0.95%
2011-08-10,"19,783.67","19,982.00","20,080.00","19,554.00",-,2.34%
2011-08-09,"19,330.70","19,198.00","20,180.00","18,856.00",-,-5.66%
2011-08-08,"20,490.57","20,371.00","20,577.00","20,035.00",-,-2.17%
2011-08-05,"20,946.14","20,907.00","20,992.00","20,625.00",-,-4.29%
2011-08-04,"21,884.74","22,055.00","22,061.00","21,698.00",-,-0.49%
2011-08-03,"21,992.72","21,952.00","22,007.00","21,859.00",-,-1.91%
2011-08-02,"22,421.46","22,572.00","22,625.00","22,334.00",-,-1.07%
2011-08-01,"22,663.37","22,848.00","22,848.00","22,663.37",-,0.99%
2011-07-29,"22,440.25","22,554.00","22,634.00","22,303.00",-,-0.58%
2011-07-28,"22,570.74","22,268.00","22,583.00","22,218.00",-,0.13%
2011-07-27,"22,541.69","22,468.00","22,646.00","22,457.00",-,-0.13%
2011-07-26,"22,572.08","22,276.00","22,588.00","22,266.00",-,1.25%
2011-07-25,"22,293.29","22,329.00","22,344.00","22,222.00",-,-0.68%
2011-07-22,"22,444.80","22,267.00","22,451.00","22,244.00",-,2.08%
2011-07-21,"21,987.29","22,026.00","22,118.00","21,834.00",-,-0.07%
2011-07-20,"22,003.69","22,115.00","22,127.00","21,860.00",-,0.46%
2011-07-19,"21,902.40","21,811.00","21,910.00","21,588.00",-,0.57%
2011-07-18,"21,778.00","21,771.00","22,043.00","21,732.00",-,-0.45%
2011-07-15,"21,875.38","21,869.00","22,000.00","21,787.00",-,-0.30%
2011-07-14,"21,940.20","21,892.00","21,963.00","21,734.00",-,0.06%
2011-07-13,"21,926.88","21,734.00","21,958.00","21,657.00",-,1.22%
