日期,收盘,开盘,高,低,交易量,涨跌幅
2021年7月27日,"10,916.67","10,899.75","10,927.70","10,887.34",223.38M,0.17%
2021年7月26日,"10,897.87","10,920.55","10,923.11","10,841.99",223.77M,0.20%
2021年7月25日,"10,876.36","10,867.22","10,955.97","10,867.22",216.68M,0.76%
2021年7月15日,"10,794.51","10,792.03","10,873.82","10,782.74",236.23M,0.15%
2021年7月14日,"10,778.07","10,734.27","10,802.04","10,721.09",199.00M,0.39%
2021年7月13日,"10,735.85","10,707.60","10,767.84","10,690.68",192.04M,0.35%
2021年7月12日,"10,698.54","10,670.05","10,766.35","10,589.38",245.17M,0.10%
2021年7月11日,"10,688.34","10,871.24","10,883.32","10,659.12",248.87M,-1.26%
2021年7月8日,"10,825.01","10,946.67","10,946.78","10,814.90",304.56M,-1.22%
2021年7月7日,"10,958.55","10,953.35","10,967.35","10,904.90",277.04M,-0.12%
2021年7月6日,"10,971.21","11,002.77","11,020.99","10,971.21",285.68M,-0.27%
2021年7月5日,"11,001.03","11,031.33","11,043.25","10,955.75",381.63M,-0.28%
2021年7月4日,"11,031.73","10,993.75","11,063.86","10,993.59",364.68M,0.48%
2021年7月1日,"10,979.05","10,987.13","11,006.66","10,968.11",352.20M,-0.05%
2021年6月30日,"10,984.15","11,002.74","11,009.70","10,940.44",374.66M,-0.11%
2021年6月29日,"10,996.38","10,963.93","10,996.38","10,934.73",366.37M,0.36%
2021年6月28日,"10,957.07","10,981.20","10,985.79","10,939.69",373.94M,-0.09%
2021年6月27日,"10,966.71","10,926.64","10,990.14","10,925.30",429.81M,0.43%
2021年6月24日,"10,919.68","10,913.06","10,932.73","10,895.66",390.34M,0.23%
2021年6月23日,"10,894.20","10,922.57","10,935.89","10,881.28",474.87M,0.02%
2021年6月22日,"10,891.64","10,874.08","10,916.90","10,873.95",345.73M,0.30%
2021年6月21日,"10,859.18","10,777.96","10,872.90","10,745.92",328.09M,0.63%
2021年6月20日,"10,790.75","10,858.15","10,863.73","10,770.63",342.03M,-0.57%
2021年6月17日,"10,853.12","10,862.49","10,894.61","10,847.31",419.03M,-0.03%
2021年6月16日,"10,855.95","10,848.73","10,870.13","10,811.08",264.27M,0.23%
2021年6月15日,"10,831.38","10,918.19","10,932.82","10,816.73",370.35M,-0.75%
2021年6月14日,"10,913.56","10,908.89","10,989.61","10,844.63",426.15M,0.15%
2021年6月13日,"10,897.47","10,825.72","10,903.42","10,816.87",382.23M,0.94%
2021年6月10日,"10,796.33","10,796.99","10,839.24","10,780.47",387.08M,0.06%
2021年6月9日,"10,790.24","10,749.78","10,790.24","10,746.95",431.16M,0.51%
2021年6月8日,"10,735.39","10,719.30","10,753.71","10,599.15",512.09M,0.14%
2021年6月7日,"10,719.85","10,689.92","10,719.85","10,681.94",418.63M,0.32%
2021年6月6日,"10,685.45","10,705.47","10,743.26","10,676.95",441.91M,-0.12%
2021年6月3日,"10,698.30","10,657.78","10,700.84","10,648.23",412.52M,0.39%
2021年6月2日,"10,656.81","10,617.28","10,680.20","10,610.29",267.44M,0.56%
2021年6月1日,"10,597.42","10,560.85","10,644.34","10,552.67",499.94M,0.44%
2021年5月31日,"10,551.23","10,561.46","10,569.50","10,514.97",464.24M,0.03%
2021年5月30日,"10,547.67","10,529.76","10,571.98","10,519.24",408.59M,0.27%
2021年5月27日,"10,519.52","10,472.41","10,519.52","10,461.53",382.97M,0.46%
2021年5月26日,"10,471.55","10,452.61","10,490.16","10,447.57",302.15M,0.23%
2021年5月25日,"10,448.00","10,332.21","10,448.00","10,331.98",319.71M,1.25%
2021年5月24日,"10,318.51","10,349.07","10,375.53","10,318.51",382.71M,-0.25%
2021年5月23日,"10,343.86","10,352.67","10,367.67","10,307.83",356.68M,0.04%
2021年5月20日,"10,339.85","10,369.58","10,381.15","10,313.11",297.88M,-0.32%
2021年5月19日,"10,372.54","10,427.04","10,431.19","10,360.29",263.02M,-0.49%
2021年5月18日,"10,423.51","10,424.23","10,492.97","10,401.38",317.84M,0.26%
2021年5月17日,"10,396.44","10,332.98","10,413.19","10,318.47",298.20M,0.71%
2021年5月10日,"10,322.68","10,235.72","10,322.68","10,233.15",222.05M,0.92%
2021年5月9日,"10,228.19","10,244.86","10,273.28","10,209.91",172.41M,0.00%
2021年5月6日,"10,228.35","10,254.88","10,258.27","10,170.53",245.64M,-0.23%
2021年5月5日,"10,252.15","10,324.70","10,332.38","10,252.15",241.25M,-0.65%
2021年5月4日,"10,318.94","10,320.96","10,354.03","10,253.32",238.91M,0.09%
2021年5月3日,"10,309.37","10,381.40","10,386.34","10,309.37",270.27M,-0.54%
2021年5月2日,"10,365.51","10,406.06","10,416.48","10,330.72",321.05M,-0.51%
2021年4月29日,"10,418.98","10,493.64","10,503.33","10,382.49",356.29M,-1.07%
2021年4月28日,"10,531.22","10,328.49","10,540.17","10,308.60",457.40M,2.57%
2021年4月27日,"10,267.17","10,226.35","10,267.17","10,205.03",359.50M,0.35%
2021年4月26日,"10,231.06","10,155.11","10,231.06","10,139.97",309.56M,0.87%
2021年4月25日,"10,142.48","10,139.08","10,173.30","10,128.99",275.14M,0.08%
2021年4月22日,"10,134.08","10,109.59","10,136.66","10,092.22",260.56M,0.38%
2021年4月21日,"10,095.36","10,127.94","10,142.16","10,095.36",251.78M,-0.21%
2021年4月20日,"10,116.98","10,097.01","10,125.57","10,086.86",345.98M,0.19%
2021年4月19日,"10,097.65","10,062.16","10,097.65","10,007.38",338.52M,0.49%
2021年4月18日,"10,048.70","10,009.61","10,065.05","10,006.10",237.44M,0.61%
2021年4月15日,"9,987.92","9,863.29","9,987.92","9,862.29",225.51M,1.42%
2021年4月14日,"9,847.62","9,820.03","9,847.62","9,767.01",202.95M,0.09%
2021年4月13日,"9,838.28","9,911.53","9,922.00","9,838.28",254.23M,-0.70%
2021年4月12日,"9,907.62","9,927.02","9,929.65","9,846.57",285.60M,-0.31%
2021年4月11日,"9,938.32","10,010.59","10,015.76","9,921.27",302.39M,-0.74%
2021年4月8日,"10,012.13","10,011.35","10,039.23","9,977.15",282.43M,-0.02%
2021年4月7日,"10,014.30","9,992.51","10,030.35","9,979.16",336.29M,0.25%
2021年4月6日,"9,988.98","9,965.18","9,995.84","9,958.93",396.76M,0.24%
2021年4月5日,"9,964.84","9,969.51","9,984.14","9,939.60",364.40M,0.02%
2021年4月4日,"9,962.77","9,891.10","9,986.16","9,862.77",373.20M,0.68%
2021年4月1日,"9,895.56","9,908.07","9,938.50","9,869.47",328.30M,-0.12%
2021年3月31日,"9,907.82","9,810.52","9,909.64","9,762.37",507.95M,2.83%
2021年3月30日,"9,635.34","9,610.66","9,635.34","9,592.28",355.30M,0.20%
2021年3月29日,"9,615.63","9,496.36","9,615.63","9,492.07",314.74M,1.40%
2021年3月28日,"9,482.95","9,438.60","9,508.20","9,422.91",252.81M,0.69%
2021年3月25日,"9,417.71","9,463.52","9,495.43","9,417.71",253.31M,-0.49%
2021年3月24日,"9,464.08","9,462.58","9,498.71","9,430.66",290.92M,-0.27%
2021年3月23日,"9,489.63","9,546.12","9,571.88","9,489.63",376.55M,-0.61%
2021年3月22日,"9,547.42","9,500.56","9,565.69","9,466.84",344.72M,0.51%
2021年3月21日,"9,498.85","9,462.19","9,508.42","9,454.25",289.27M,0.14%
2021年3月18日,"9,485.96","9,604.45","9,624.14","9,485.96",355.78M,-1.21%
2021年3月17日,"9,602.26","9,666.49","9,673.57","9,566.66",472.28M,-0.60%
2021年3月16日,"9,660.27","9,640.31","9,698.68","9,619.71",727.29M,0.15%
2021年3月15日,"9,645.74","9,678.50","9,678.70","9,610.72",508.45M,-0.20%
2021年3月14日,"9,664.61","9,611.32","9,666.58","9,611.32",450.29M,0.80%
2021年3月11日,"9,587.79","9,605.62","9,639.88","9,549.62",455.91M,-0.08%
2021年3月10日,"9,595.45","9,486.59","9,617.31","9,486.09",536.31M,1.29%
2021年3月9日,"9,473.20","9,381.64","9,487.65","9,380.74",571.87M,1.05%
2021年3月8日,"9,374.37","9,353.07","9,397.17","9,320.35",582.33M,0.25%
2021年3月7日,"9,351.08","9,320.56","9,375.35","9,320.19",572.99M,1.18%
2021年3月4日,"9,242.28","9,311.16","9,311.92","9,242.28",507.27M,-0.73%
2021年3月3日,"9,310.28","9,267.84","9,314.75","9,257.27",531.20M,0.67%
2021年3月2日,"9,248.28","9,159.46","9,266.99","9,158.98",570.40M,1.20%
2021年3月1日,"9,138.37","9,161.80","9,222.98","9,132.03",497.68M,-0.07%
2021年2月28日,"9,144.99","9,115.61","9,198.65","9,099.14",408.62M,-0.54%
2021年2月25日,"9,194.92","9,161.60","9,263.16","9,161.14",449.56M,0.87%
2021年2月24日,"9,115.76","9,166.81","9,217.03","9,078.54",545.87M,-0.39%
2021年2月23日,"9,151.71","9,096.86","9,177.91","9,095.43",465.77M,0.82%
2021年2月22日,"9,077.62","9,090.13","9,114.01","9,064.02",382.52M,-0.09%
2021年2月21日,"9,085.97","9,067.92","9,108.32","9,061.80",313.22M,0.68%
2021年2月18日,"9,024.23","9,084.31","9,118.23","9,024.23",382.32M,-0.66%
2021年2月17日,"9,084.31","9,101.96","9,134.41","9,058.28",489.11M,-0.19%
