日期,收盘,开盘,高,低,交易量,涨跌幅
2019年10月28日,"1,057.45","1,049.80","1,057.89","1,044.84",8.57M,0.87%
2019年10月25日,"1,048.31","1,046.17","1,049.18","1,042.97",8.84M,0.22%
2019年10月24日,"1,046.02","1,040.47","1,052.80","1,040.47",10.48M,0.52%
2019年10月23日,"1,040.59","1,038.63","1,043.66","1,033.11",13.45M,-0.04%
2019年10月22日,"1,040.99","1,029.06","1,041.89","1,024.67",10.02M,1.16%
2019年10月21日,"1,029.08","1,021.10","1,029.26","1,020.43",10.79M,0.81%
2019年10月18日,"1,020.78","1,032.01","1,032.67","1,020.75",9.65M,-1.12%
2019年10月17日,"1,032.31","1,030.27","1,037.66","1,022.98",11.22M,0.17%
2019年10月16日,"1,030.51","1,036.53","1,039.57","1,024.85",11.73M,-0.63%
2019年10月15日,"1,037.06","1,028.99","1,038.14","1,028.52",12.79M,0.79%
2019年10月14日,"1,028.96","1,016.08","1,028.96","1,015.04",11.21M,1.29%
2019年10月11日,"1,015.84","1,009.29","1,015.84","1,006.34",15.71M,0.64%
2019年10月10日,"1,009.41","1,016.23","1,016.23",997.81,16.30M,-0.64%
2019年10月9日,"1,015.93","1,015.59","1,021.52","1,011.93",10.33M,0.03%
2019年10月8日,"1,015.65","1,024.04","1,029.60","1,014.22",10.03M,-0.77%
2019年10月7日,"1,023.48","1,014.26","1,025.08","1,014.23",8.79M,0.94%
2019年10月4日,"1,013.98","1,001.28","1,017.29","1,001.28",10.71M,1.29%
2019年10月3日,"1,001.04",996.83,"1,003.65",991.18,12.35M,0.39%
2019年10月2日,997.18,"1,021.05","1,021.05",995.56,16.61M,-2.45%
2019年10月1日,"1,022.20","1,035.13","1,043.01","1,021.81",15.10M,-1.20%
2019年9月30日,"1,034.66","1,041.05","1,041.67","1,034.57",12.25M,-0.68%
2019年9月27日,"1,041.72","1,045.21","1,047.60","1,037.64",9.83M,-0.39%
2019年9月26日,"1,045.82","1,041.33","1,047.40","1,038.34",11.90M,0.43%
2019年9月25日,"1,041.35","1,049.78","1,050.31","1,036.08",7.83M,-0.82%
2019年9月24日,"1,049.92","1,046.70","1,054.66","1,045.47",10.51M,0.43%
2019年9月23日,"1,045.43","1,044.89","1,054.48","1,042.61",13.01M,0.04%
2019年9月20日,"1,045.05","1,036.87","1,049.12","1,033.85",20.27M,0.83%
2019年9月19日,"1,036.41","1,033.61","1,038.71","1,030.09",11.35M,0.45%
2019年9月18日,"1,031.74","1,030.43","1,032.88","1,026.28",12.67M,0.11%
2019年9月17日,"1,030.57","1,018.16","1,032.04","1,017.60",14.00M,1.22%
2019年9月16日,"1,018.17","1,025.98","1,028.98","1,017.44",13.73M,-0.78%
2019年9月13日,"1,026.21","1,033.33","1,034.24","1,020.97",15.01M,-0.60%
2019年9月12日,"1,032.42","1,035.86","1,043.63","1,027.61",13.82M,-0.21%
2019年9月11日,"1,034.60","1,013.22","1,034.96","1,013.22",15.39M,2.14%
2019年9月10日,"1,012.94","1,033.15","1,033.40","1,004.12",18.46M,-1.96%
2019年9月9日,"1,033.20","1,051.26","1,052.41","1,031.89",16.81M,-1.69%
2019年9月6日,"1,050.95","1,048.75","1,054.87","1,044.95",11.55M,0.26%
2019年9月5日,"1,048.21","1,053.32","1,059.79","1,048.21",14.82M,-0.34%
2019年9月4日,"1,051.75","1,047.13","1,060.63","1,047.13",13.42M,0.46%
2019年9月3日,"1,046.90","1,042.76","1,049.98","1,038.49",12.48M,0.35%
2019年9月2日,"1,043.27","1,032.28","1,046.14","1,032.21",8.54M,1.08%
2019年8月30日,"1,032.13","1,027.69","1,033.54","1,022.27",14.88M,0.53%
2019年8月29日,"1,026.67","1,026.56","1,032.27","1,022.52",13.67M,0.08%
2019年8月28日,"1,025.90","1,030.72","1,031.87","1,022.27",13.07M,-0.46%
2019年8月27日,"1,030.65","1,024.77","1,030.92","1,022.61",19.52M,0.58%
2019年8月26日,"1,024.69","1,033.79","1,033.79","1,016.48",9.84M,-0.95%
2019年8月23日,"1,034.51","1,035.56","1,043.04","1,030.52",12.28M,-0.07%
2019年8月22日,"1,035.27","1,032.10","1,042.35","1,030.13",19.27M,0.05%
2019年8月21日,"1,034.74","1,018.09","1,034.74","1,018.09",12.63M,1.63%
2019年8月20日,"1,018.17","1,017.01","1,026.54","1,013.63",12.82M,0.09%
2019年8月19日,"1,017.23","1,018.81","1,021.39","1,010.72",12.09M,-0.11%
2019年8月16日,"1,018.39","1,000.82","1,018.77",996.04,16.52M,1.74%
2019年8月15日,"1,000.98",997.9,"1,009.39",987.44,17.49M,0.39%
2019年8月14日,997.06,"1,012.02","1,012.02",996.98,14.84M,-1.57%
2019年8月13日,"1,012.96",998.78,"1,014.84",996.39,15.35M,1.42%
2019年8月12日,998.78,"1,003.45","1,016.03",997.62,10.42M,-0.47%
2019年8月9日,"1,003.53","1,015.32","1,021.47","1,003.53",12.43M,-0.52%
2019年8月8日,"1,008.74",991.47,"1,009.81",991.47,14.74M,1.83%
2019年8月7日,990.64,985.19,998.69,984.66,15.92M,0.57%
2019年8月6日,984.98,976.42,989.88,974.27,11.05M,0.94%
2019年8月5日,975.81,998.13,998.13,975.81,11.80M,-2.35%
2019年8月2日,999.25,"1,013.53","1,013.53",997.12,13.20M,-1.46%
2019年8月1日,"1,014.01",999.32,"1,017.26",996.26,9.01M,1.46%
2019年7月31日,999.45,995.95,"1,002.24",987.85,10.98M,0.40%
2019年7月30日,995.45,"1,012.68","1,012.68",994.5,10.06M,-1.72%
2019年7月29日,"1,012.84","1,011.02","1,020.44","1,010.48",7.51M,0.16%
2019年7月26日,"1,011.27","1,013.77","1,017.35","1,010.08",8.55M,-0.25%
2019年7月25日,"1,013.83","1,014.59","1,019.58","1,010.15",9.91M,-0.05%
2019年7月24日,"1,014.33","1,002.13","1,017.87","1,002.13",10.21M,1.20%
2019年7月23日,"1,002.31","1,002.21","1,005.20",997.53,10.17M,0.06%
2019年7月22日,"1,001.70",998.01,"1,002.94",995.28,8.85M,0.35%
2019年7月19日,998.17,"1,002.44","1,003.97",993.6,10.36M,-0.43%
2019年7月18日,"1,002.45","1,000.79","1,002.93",995.6,10.25M,0.03%
2019年7月17日,"1,002.15","1,000.72","1,006.57","1,000.12",6.75M,0.09%
2019年7月16日,"1,001.24",996.63,"1,002.88",992.43,8.81M,0.45%
2019年7月15日,996.77,990.28,999.92,987.1,8.86M,0.36%
2019年7月12日,993.22,"1,007.37","1,007.37",991.88,11.71M,-1.41%
2019年7月11日,"1,007.39","1,016.26","1,020.61","1,005.85",11.19M,-0.82%
2019年7月10日,"1,015.75","1,013.68","1,020.67","1,007.87",11.61M,0.18%
2019年7月9日,"1,013.90","1,016.75","1,017.82","1,007.37",14.37M,-0.29%
2019年7月8日,"1,016.85","1,019.48","1,020.22","1,012.83",9.37M,-0.29%
2019年7月5日,"1,019.79","1,030.75","1,032.42","1,018.28",10.38M,-1.06%
2019年7月4日,"1,030.68","1,036.24","1,038.09","1,028.05",7.89M,-0.63%
2019年7月3日,"1,037.21","1,025.60","1,042.40","1,024.71",11.04M,1.12%
2019年7月2日,"1,025.72","1,019.91","1,025.86","1,019.29",9.96M,0.57%
2019年7月1日,"1,019.90","1,002.57","1,021.50","1,002.57",13.01M,1.73%
2019年6月28日,"1,002.51",995.9,"1,006.85",994.1,13.04M,0.56%
2019年6月27日,996.97,"1,005.29","1,005.29",993.01,13.36M,-0.83%
2019年6月26日,"1,005.30","1,014.04","1,014.04","1,005.20",12.50M,-0.69%
2019年6月25日,"1,012.32","1,007.80","1,012.51","1,001.42",13.63M,0.41%
2019年6月24日,"1,008.19","1,006.96","1,016.02","1,004.09",16.22M,0.12%
2019年6月21日,"1,006.98","1,020.21","1,020.91","1,006.98",21.37M,-1.33%
2019年6月20日,"1,020.58","1,027.23","1,028.56","1,018.77",13.34M,-0.53%
2019年6月19日,"1,025.97","1,024.83","1,025.97","1,014.61",20.29M,0.12%
2019年6月18日,"1,024.79","1,013.25","1,025.64","1,005.57",24.93M,1.20%
2019年6月17日,"1,012.64","1,010.10","1,013.05","1,006.85",10.53M,0.16%
2019年6月14日,"1,011.02","1,016.80","1,019.31","1,008.77",11.50M,-0.89%
2019年6月13日,"1,020.05","1,022.43","1,027.27","1,018.05",11.70M,-0.37%
2019年6月12日,"1,023.80","1,013.56","1,023.89","1,008.75",13.88M,1.01%
2019年6月11日,"1,013.56",989.09,"1,018.24",989.09,19.91M,2.51%
2019年6月7日,988.75,988.94,990.17,983.8,13.68M,-0.02%
2019年6月6日,988.92,975,997.53,975,15.97M,1.60%
2019年6月4日,973.31,981.09,981.09,961.45,16.17M,-0.82%
2019年6月3日,981.39,970.8,981.4,955.96,18.45M,1.05%
2019年5月29日,971.19,998.15,998.15,971.09,15.37M,-2.76%
2019年5月28日,998.79,989.34,"1,000.42",987.69,26.29M,0.96%
2019年5月27日,989.25,997.87,"1,000.19",989.24,8.30M,-0.73%
2019年5月24日,996.51,993.85,"1,001.25",992.09,12.19M,0.33%
2019年5月23日,993.2,"1,001.02","1,001.02",989.59,12.16M,-0.59%
2019年5月22日,999.11,991.03,"1,001.26",990.3,11.38M,0.84%
2019年5月21日,990.79,981.69,990.92,981.69,11.18M,0.97%
2019年5月20日,981.29,983.77,988.97,976.62,15.06M,-0.21%
2019年5月16日,983.36,974.58,984.47,972.65,12.35M,0.94%
2019年5月15日,974.22,978.51,988.33,966.31,13.52M,-0.44%
2019年5月14日,978.51,974.88,980.05,970.97,14.84M,0.45%
2019年5月13日,974.17,994.19,994.19,972.42,17.11M,-2.03%
2019年5月10日,994.4,997.71,"1,001.56",992.03,21.10M,-0.27%
2019年5月9日,997.08,"1,006.11","1,008.23",992.87,14.02M,-0.95%
2019年5月8日,"1,006.62",998.5,"1,006.83",994.5,22.15M,0.81%
2019年5月7日,998.57,998.46,"1,007.54",995.88,14.61M,0.30%
2019年5月6日,995.59,"1,000.39","1,000.39",984.79,8.92M,-0.54%
2019年5月3日,"1,000.96","1,010.38","1,015.41","1,000.79",15.18M,-0.93%
2019年5月2日,"1,010.33","1,018.19","1,018.28","1,006.90",14.31M,-0.74%
2019年5月1日,"1,017.89","1,016.56","1,019.93","1,013.93",8.56M,0.39%
2019年4月30日,"1,013.97","1,021.40","1,027.34","1,011.52",21.22M,-0.98%
2019年4月29日,"1,024.05","1,019.92","1,026.66","1,018.98",9.33M,0.43%
2019年4月26日,"1,019.70","1,005.69","1,020.65","1,005.43",9.83M,1.42%
2019年4月25日,"1,005.41","1,006.86","1,011.00","1,004.99",10.28M,-0.24%
2019年4月24日,"1,007.81","1,008.71","1,015.88","1,006.97",12.00M,-0.09%
2019年4月23日,"1,008.74","1,005.69","1,017.27",999.69,13.61M,0.28%
2019年4月17日,"1,005.96","1,018.33","1,018.80","1,004.97",12.62M,-1.27%
2019年4月16日,"1,018.94","1,019.91","1,025.79","1,018.94",9.52M,-0.10%
2019年4月15日,"1,019.96","1,017.70","1,021.57","1,014.59",9.30M,0.23%
2019年4月12日,"1,017.67","1,019.52","1,022.14","1,011.09",11.35M,-0.18%
2019年4月11日,"1,019.55","1,021.21","1,022.51","1,015.68",9.93M,-0.15%
2019年4月10日,"1,021.11","1,020.21","1,023.62","1,015.17",11.11M,0.00%
2019年4月9日,"1,021.15","1,024.11","1,029.57","1,018.82",10.36M,-0.31%
2019年4月8日,"1,024.32","1,022.97","1,029.48","1,021.69",12.03M,0.14%
2019年4月5日,"1,022.87","1,019.20","1,026.78","1,019.20",10.78M,0.45%
2019年4月4日,"1,018.29","1,025.82","1,026.60","1,018.27",11.82M,-0.79%
2019年4月3日,"1,026.44","1,032.84","1,034.60","1,022.10",14.12M,-0.60%
2019年4月2日,"1,032.61","1,027.60","1,034.28","1,024.38",13.47M,0.49%
2019年4月1日,"1,027.57","1,017.87","1,028.68","1,017.87",12.98M,1.02%
2019年3月29日,"1,017.19","1,012.97","1,019.32","1,010.59",12.37M,0.42%
2019年3月28日,"1,012.95","1,010.39","1,020.46","1,010.11",11.94M,0.25%
2019年3月27日,"1,010.41","1,014.28","1,017.99","1,008.68",11.35M,-0.47%
2019年3月26日,"1,015.15","1,002.64","1,017.48","1,002.64",10.39M,1.27%
2019年3月25日,"1,002.42","1,003.89","1,003.89",993.31,9.52M,-0.25%
2019年3月22日,"1,004.96","1,021.82","1,022.40","1,003.87",11.27M,-1.62%
2019年3月21日,"1,021.49","1,021.95","1,023.05","1,014.38",9.92M,-0.05%
2019年3月20日,"1,022.01","1,022.94","1,023.30","1,018.18",10.19M,-0.20%
2019年3月19日,"1,024.01","1,013.95","1,024.01","1,013.95",12.55M,0.73%
2019年3月18日,"1,016.63","1,011.88","1,017.64","1,011.88",9.71M,0.47%
2019年3月15日,"1,011.92","1,007.53","1,014.33","1,007.53",19.27M,0.46%
2019年3月14日,"1,007.31","1,000.07","1,007.67",998.87,10.31M,0.72%
2019年3月13日,"1,000.10",993.18,"1,000.10",991.27,9.14M,0.62%
2019年3月12日,993.97,990.06,997.67,990.06,9.64M,0.44%
2019年3月11日,989.62,988.08,991.17,986.26,9.10M,0.20%
2019年3月8日,987.61,989.14,991.86,985.3,9.62M,-0.18%
2019年3月7日,989.39,988.5,995.79,987.85,11.32M,0.10%
2019年3月6日,988.43,994.48,996.94,988.4,8.51M,-0.62%
2019年3月5日,994.64,990.43,995.32,986.63,9.37M,0.43%
2019年3月4日,990.34,988.51,992,979.33,12.05M,0.34%
2019年3月1日,987.01,981.17,989.77,981.17,10.37M,0.65%
2019年2月28日,980.63,978.03,981.55,974.19,14.10M,0.10%
2019年2月27日,979.68,983.54,986.61,979.14,14.36M,-0.45%
2019年2月26日,984.07,980.21,984.58,976.64,10.80M,0.38%
2019年2月25日,980.35,979.56,983.41,973.05,13.36M,0.17%
2019年2月22日,978.69,974.82,980.14,970.31,10.54M,0.25%
2019年2月21日,976.28,979.15,982.29,974.02,14.45M,-0.23%
2019年2月20日,978.53,975.23,980.27,974.38,11.60M,0.54%
2019年2月19日,973.26,982.69,983.98,972.89,12.38M,-1.06%
2019年2月18日,983.64,980.83,984.73,977.74,8.50M,0.30%
2019年2月15日,980.7,975.13,980.7,969.57,10.56M,0.58%
2019年2月14日,975,967.92,975.21,967.92,11.96M,0.82%
2019年2月13日,967.04,967.64,972.15,963.98,10.83M,-0.05%
2019年2月12日,967.51,958.79,967.75,958.79,11.36M,1.06%
2019年2月11日,957.34,947.84,959.46,947.84,11.15M,1.10%
2019年2月8日,946.91,953.18,956.43,945.87,12.47M,-0.66%
2019年2月7日,953.16,956.67,962.95,949.25,13.04M,-0.38%
2019年2月6日,956.77,963.04,963.04,955.51,15.24M,-0.45%
2019年2月5日,961.11,941.11,961.72,940.94,17.93M,2.18%
2019年2月4日,940.6,945.08,945.85,938.59,13.53M,-0.66%
2019年2月1日,946.81,933.58,947.34,932.58,20.54M,2.57%
2019年1月31日,923.13,929.33,935.48,920.44,17.01M,-0.63%
2019年1月30日,928.97,924.17,929.22,921.28,11.11M,0.48%
2019年1月29日,924.49,917.08,927.46,917,11.54M,0.77%
2019年1月28日,917.45,922.04,922.9,917.37,11.03M,-0.40%
2019年1月25日,921.14,930.3,934.39,920.9,12.53M,-0.97%
2019年1月24日,930.16,933.63,935.17,927.55,13.99M,-0.39%
2019年1月23日,933.8,938.12,938.12,929.18,12.49M,-0.47%
2019年1月22日,938.24,938.43,943.14,933.16,11.67M,-0.04%
2019年1月21日,938.6,937.44,940.44,933.91,8.76M,0.12%
2019年1月18日,937.49,929.57,940.15,929.57,12.93M,0.92%
2019年1月17日,928.96,923.91,930.27,918.08,11.61M,0.55%
2019年1月16日,923.88,920.66,928.29,918.56,12.86M,0.47%
2019年1月15日,919.57,916.76,920.69,914.56,10.68M,0.69%
2019年1月14日,913.23,931.77,931.77,912.02,12.23M,-2.10%
2019年1月11日,932.84,932.69,941.08,928.76,11.19M,0.00%
2019年1月10日,932.83,937.42,937.84,928.74,11.69M,-0.65%
2019年1月9日,938.91,936.02,948.56,936.02,15.19M,0.62%
2019年1月8日,933.16,924.97,938.57,922.62,15.00M,0.87%
2019年1月7日,925.11,919.98,927.28,912.99,12.79M,0.58%
2019年1月4日,919.77,902.22,919.77,902.22,12.36M,2.04%
2019年1月3日,901.35,901.99,905.05,894.99,10.72M,-0.16%
2019年1月2日,902.83,891.23,904.81,885.98,10.47M,1.26%
2018年12月28日,891.56,880.06,895.03,880.06,9.19M,1.46%
2018年12月27日,878.7,893.06,902.92,878.7,10.12M,-1.61%
2018年12月21日,893.1,899.48,899.48,882.44,22.66M,-0.76%
2018年12月20日,899.92,907.97,907.97,892.34,14.50M,-1.19%
2018年12月19日,910.73,919.12,919.12,910.73,14.35M,-0.92%
2018年12月18日,919.2,925.86,925.86,915.58,13.03M,-0.73%
2018年12月17日,925.96,934.43,934.43,925.2,12.33M,-1.06%
2018年12月14日,935.84,933.97,936.28,929.12,12.99M,0.17%
2018年12月13日,934.24,926.76,935.3,922.13,12.70M,0.84%
2018年12月12日,926.47,922.63,926.74,914.71,14.04M,0.46%
2018年12月11日,922.24,914.78,929.78,914.78,13.06M,0.88%
2018年12月10日,914.23,922.47,923.78,909.83,13.30M,-1.02%
2018年12月7日,923.65,910.9,929.6,910.9,13.04M,1.42%
2018年12月6日,910.7,928.82,928.82,907.6,13.78M,-1.96%
2018年12月5日,928.93,930.5,931.78,918.88,10.38M,-0.24%
2018年12月4日,931.18,928.08,934.65,926.24,10.82M,0.32%
2018年12月3日,928.24,931.32,945.8,928.24,13.63M,0.00%
2018年11月30日,928.23,926.13,931.85,925.32,28.14M,0.26%
2018年11月29日,925.86,926.24,935.79,925.09,13.04M,0.02%
2018年11月28日,925.66,927.84,930.54,920.36,13.14M,-0.23%
2018年11月27日,927.77,935.57,940.1,921.44,13.01M,-0.83%
2018年11月26日,935.56,917.5,936.63,917.5,12.79M,2.05%
2018年11月23日,916.75,898.96,918.51,896.51,10.83M,1.97%
2018年11月22日,899.07,901.35,902.44,895.05,8.78M,-0.26%
2018年11月21日,901.4,898.27,902.29,894.77,14.43M,0.35%
2018年11月20日,898.25,911.91,911.91,890.82,15.64M,-1.66%
2018年11月19日,913.4,911.14,929.28,911.14,11.26M,0.23%
2018年11月16日,911.34,906.13,919.18,903.23,11.23M,0.59%
2018年11月15日,906.03,927.02,931.04,904.9,12.68M,-2.24%
2018年11月14日,926.77,924.67,929.63,919.95,14.00M,0.19%
2018年11月13日,925.04,936.26,940.62,921.92,16.43M,-1.09%
2018年11月12日,935.25,937.38,943.7,934.09,11.13M,-0.24%
2018年11月9日,937.54,936.07,939.45,926.95,17.75M,0.14%
2018年11月8日,936.2,927.73,945.14,927.73,17.30M,0.92%
2018年11月7日,927.7,910.98,928.75,910.98,19.60M,1.90%
2018年11月6日,910.38,908.22,913.6,901.23,19.24M,0.31%
2018年11月5日,907.56,917.91,918.8,900.21,11.43M,-1.13%
2018年11月2日,917.89,915.1,927.87,914.9,14.31M,0.41%
2018年11月1日,914.11,902.86,923.77,902.76,16.41M,1.30%
2018年10月31日,902.39,891.52,906,891.52,16.03M,1.42%
2018年10月30日,889.74,894.2,896.29,877.65,13.15M,-0.47%
2018年10月29日,893.93,873.9,897.99,873.9,10.57M,2.34%
2018年10月26日,873.46,878.88,884.88,870.04,13.82M,-0.34%
2018年10月25日,876.46,888.14,888.14,871.69,15.14M,-1.52%
2018年10月24日,890.03,886.98,898.27,883.41,12.80M,0.39%
2018年10月23日,886.53,910.59,910.59,884.76,14.51M,-2.68%
2018年10月22日,910.91,916.37,921.94,908.8,9.66M,-0.48%
2018年10月19日,915.27,921.05,921.94,906.36,12.92M,-0.79%
2018年10月18日,922.57,913.21,925.44,913.12,10.95M,1.02%
2018年10月17日,913.29,910.6,921.09,909.1,12.00M,0.26%
2018年10月16日,910.95,892.54,910.95,891.29,11.78M,2.10%
2018年10月15日,892.2,894.75,896.44,883.73,11.01M,-0.28%
2018年10月12日,894.69,887.33,899.26,887.33,17.60M,1.51%
2018年10月11日,881.37,883.41,889.1,860.86,18.93M,-0.92%
2018年10月10日,889.57,907.71,907.74,889.34,15.38M,-1.97%
2018年10月9日,907.42,910.76,913.8,895.8,17.44M,-0.35%
2018年10月8日,910.63,932,932,904.57,16.26M,-2.33%
2018年10月5日,932.37,933.08,935.55,918.87,24.87M,-0.07%
2018年10月4日,933.05,975.14,975.14,928.41,23.17M,-4.48%
2018年10月3日,976.84,979.7,983.42,976.2,11.72M,-0.25%
2018年10月2日,979.32,978.6,980.23,976.09,12.93M,0.13%
2018年10月1日,978.02,978.94,985.14,977.87,11.89M,-0.09%
2018年9月28日,978.86,978.98,985.36,977.78,15.07M,-0.11%
2018年9月27日,979.97,982.72,982.72,972.26,13.97M,-0.30%
2018年9月26日,982.96,985.91,986.09,978.68,10.95M,-0.39%
2018年9月25日,986.8,978.04,987.59,977.16,11.28M,1.15%
2018年9月24日,975.56,982.21,982.78,974.78,11.98M,-0.69%
2018年9月21日,982.35,979.72,986.7,979.72,23.51M,0.38%
2018年9月20日,978.61,973.22,980.31,971.31,14.97M,0.55%
2018年9月19日,973.29,978.76,978.98,970.84,22.88M,-0.44%
2018年9月18日,977.62,975.98,982.38,974.5,17.15M,0.17%
2018年9月17日,975.99,982.97,982.97,975.94,11.34M,-0.86%
2018年9月14日,984.46,993.27,996.21,980.37,15.89M,-0.66%
2018年9月13日,990.98,995.01,998.23,990.52,12.68M,-0.37%
2018年9月12日,994.68,990.45,997.94,988.59,12.51M,0.56%
2018年9月11日,989.13,995.32,997.15,986.91,11.31M,-0.60%
2018年9月10日,995.11,993.79,998.31,991.78,13.03M,0.06%
2018年9月7日,994.47,994.2,999.15,985.15,16.02M,0.04%
2018年9月6日,994.03,992.54,997.73,990.71,11.90M,0.15%
2018年9月5日,992.57,"1,009.63","1,009.63",992.46,31.37M,-1.71%
2018年9月4日,"1,009.85","1,017.87","1,017.97","1,003.91",18.57M,-0.78%
2018年9月3日,"1,017.78","1,021.45","1,023.17","1,013.48",8.08M,-0.40%
2018年8月31日,"1,021.83","1,027.84","1,027.84","1,021.44",16.89M,-0.61%
2018年8月30日,"1,028.12","1,027.20","1,029.37","1,022.36",9.09M,0.01%
2018年8月29日,"1,027.97","1,027.16","1,030.04","1,023.23",9.77M,0.07%
2018年8月28日,"1,027.27","1,028.28","1,032.99","1,022.42",10.62M,-0.03%
2018年8月27日,"1,027.57","1,018.74","1,028.15","1,018.74",6.99M,0.86%
2018年8月24日,"1,018.79","1,015.10","1,021.16","1,013.94",7.41M,0.41%
2018年8月23日,"1,014.68","1,016.45","1,023.29","1,013.84",8.84M,-0.17%
2018年8月22日,"1,016.40","1,012.99","1,020.76","1,012.88",11.29M,0.33%
2018年8月21日,"1,013.04","1,007.08","1,017.78","1,005.94",11.58M,0.61%
2018年8月20日,"1,006.89",999.67,"1,008.69",999.67,10.39M,0.79%
2018年8月17日,999.03,"1,002.59","1,004.74",997.53,9.09M,-0.32%
2018年8月16日,"1,002.22",994.03,"1,002.22",992.16,11.13M,0.85%
2018年8月15日,993.74,"1,007.18","1,007.99",993.19,11.34M,-1.28%
2018年8月14日,"1,006.63",999.01,"1,008.02",999.01,13.32M,0.81%
2018年8月13日,998.53,989.89,"1,001.00",987.71,13.39M,0.82%
2018年8月10日,990.43,993.19,993.97,985.54,9.05M,-0.31%
2018年8月9日,993.53,986.85,995.98,986.53,16.39M,0.70%
2018年8月8日,986.67,"1,012.81","1,012.81",984.41,15.19M,-2.61%
2018年8月7日,"1,013.16","1,015.44","1,015.59","1,004.35",15.97M,-0.27%
2018年8月6日,"1,015.91","1,020.48","1,025.01","1,014.92",8.95M,-0.42%
2018年8月3日,"1,020.19","1,016.20","1,023.26","1,016.20",6.56M,0.40%
2018年8月2日,"1,016.10","1,016.42","1,021.32","1,012.11",7.85M,-0.15%
2018年8月1日,"1,017.64","1,016.97","1,023.52","1,013.54",6.90M,0.09%
2018年7月31日,"1,016.77","1,025.98","1,029.44","1,014.24",9.41M,-0.91%
2018年7月30日,"1,026.12","1,029.30","1,032.34","1,025.71",5.71M,-0.49%
2018年7月27日,"1,031.14","1,034.55","1,034.55","1,027.56",5.88M,-0.33%
2018年7月26日,"1,034.56","1,019.90","1,034.70","1,019.90",9.38M,1.39%
2018年7月25日,"1,020.39","1,018.94","1,024.95","1,016.53",8.20M,0.10%
2018年7月24日,"1,019.32","1,009.41","1,020.43","1,008.93",6.53M,0.85%
2018年7月23日,"1,010.69","1,011.25","1,012.72","1,007.20",5.60M,-0.08%
2018年7月20日,"1,011.50","1,003.87","1,011.51","1,003.87",7.32M,0.83%
2018年7月19日,"1,003.18","1,002.15","1,007.03",998.29,12.74M,0.04%
2018年7月18日,"1,002.80","1,006.15","1,008.72",998.57,14.14M,-0.31%
2018年7月17日,"1,005.95",996.86,"1,005.95",996.84,6.75M,0.96%
2018年7月16日,996.41,"1,000.77","1,004.27",993.85,5.81M,-0.22%
2018年7月13日,998.63,"1,001.44","1,004.63",997.28,7.49M,0.10%
2018年7月12日,997.67,986.9,998.4,986.9,6.55M,1.30%
2018年7月11日,984.9,990.84,990.84,980.8,7.02M,-0.67%
2018年7月10日,991.59,980.34,992.83,980.15,7.67M,1.26%
2018年7月9日,979.23,972.17,980.61,972.07,7.94M,0.77%
2018年7月6日,971.79,965.79,973.15,961.6,10.04M,0.63%
2018年7月5日,965.72,970.83,974.96,962.09,10.52M,-0.54%
2018年7月4日,970.97,967.5,970.97,961.25,9.44M,0.36%
2018年7月3日,967.5,958.92,969.43,958.92,9.92M,0.90%
2018年7月2日,958.84,961.2,961.2,952.87,7.75M,-0.30%
2018年6月29日,961.77,952.68,964.54,952.68,11.00M,1.09%
2018年6月28日,951.39,962,971,948.96,11.61M,-1.19%
2018年6月27日,962.87,961.47,964.61,946.48,11.75M,0.14%
2018年6月26日,961.48,976.81,976.81,960.32,9.86M,-1.55%
2018年6月25日,976.64,983.7,990.06,976.64,8.29M,-0.70%
2018年6月22日,983.54,979.39,986.06,978.7,6.70M,0.47%
2018年6月21日,978.95,973.52,992.17,973.52,13.18M,0.57%
2018年6月20日,973.38,964.9,973.66,964.9,13.93M,0.81%
2018年6月19日,965.55,968.97,968.97,958.66,7.76M,-0.56%
2018年6月18日,970.99,979.85,981.38,969.49,10.85M,-0.94%
2018年6月15日,980.22,978.81,984.62,976.18,10.08M,0.13%
2018年6月14日,978.92,967.96,982.57,966.89,12.61M,0.88%
2018年6月13日,970.34,965.71,972.05,965.71,11.25M,0.45%
2018年6月12日,965.98,967.6,970.27,965.41,11.27M,-0.14%
2018年6月11日,967.37,963.17,969.05,962.82,10.56M,0.38%
2018年6月8日,963.73,971.3,971.3,955.25,11.82M,-0.81%
2018年6月7日,971.58,980.29,984.1,970.62,9.30M,-0.81%
2018年6月6日,979.52,990.43,990.47,976.71,12.41M,-0.94%
2018年6月4日,988.85,991.85,"1,000.02",988.33,12.33M,-0.21%
2018年6月1日,990.98,978.2,992.52,978.2,7.67M,1.32%
2018年5月31日,978.09,975.98,987.19,975.84,27.89M,0.33%
2018年5月30日,974.91,970.2,975.31,962.87,10.40M,0.06%
2018年5月29日,974.34,983.79,983.79,966.05,12.85M,-1.03%
2018年5月28日,984.48,994.59,997.5,983.41,9.45M,-0.95%
2018年5月25日,993.89,990.72,999.68,990.72,10.73M,0.38%
2018年5月24日,990.11,998.71,"1,001.69",989.76,10.64M,-1.04%
2018年5月23日,"1,000.56","1,003.16","1,003.21",992.56,11.50M,-0.29%
2018年5月22日,"1,003.45",999.89,"1,006.86",997.05,13.18M,0.39%
2018年5月18日,999.6,"1,004.40","1,005.35",997.74,11.28M,-0.46%
2018年5月17日,"1,004.25","1,002.70","1,004.58",994.01,13.22M,0.01%
