Date,Price,Open,High,Low,Vol.,Change %
2019-02-18,"3,593.40","3,575.28","3,597.05","3,572.51",19.21M,0.71%
2019-02-15,"3,567.98","3,512.67","3,572.28","3,500.28",39.36M,1.34%
2019-02-14,"3,520.90","3,555.48","3,561.41","3,520.90",29.75M,-0.40%
2019-02-13,"3,535.15","3,539.56","3,554.58","3,528.40",27.74M,0.23%
2019-02-12,"3,526.94","3,525.48","3,535.52","3,515.80",27.48M,0.87%
2019-02-11,"3,496.38","3,487.53","3,509.35","3,484.62",25.45M,0.65%
2019-02-08,"3,473.73","3,497.94","3,505.42","3,464.31",30.36M,-1.15%
2019-02-07,"3,514.10","3,562.41","3,567.47","3,514.10",34.43M,-1.78%
2019-02-06,"3,577.77","3,560.54","3,582.65","3,558.26",49.19M,0.52%
2019-02-05,"3,559.27","3,507.69","3,559.27","3,496.74",30.49M,1.50%
2019-02-04,"3,506.82","3,504.83","3,512.53","3,489.99",26.74M,-0.03%
2019-02-01,"3,507.84","3,506.58","3,511.89","3,486.96",29.38M,0.46%
2019-01-31,"3,491.62","3,504.07","3,523.50","3,469.37",37.57M,0.09%
2019-01-30,"3,488.40","3,478.16","3,493.90","3,466.28",22.25M,0.31%
2019-01-29,"3,477.60","3,469.01","3,489.46","3,453.39",22.75M,0.32%
2019-01-28,"3,466.66","3,492.48","3,497.97","3,463.51",24.98M,-0.87%
2019-01-25,"3,496.96","3,476.27","3,500.32","3,475.47",31.88M,1.12%
2019-01-24,"3,458.28","3,460.47","3,475.88","3,443.50",33.30M,0.03%
2019-01-23,"3,457.39","3,442.19","3,477.60","3,431.12",27.36M,0.24%
2019-01-22,"3,449.20","3,448.34","3,467.05","3,435.79",23.59M,-0.46%
2019-01-21,"3,465.29","3,482.63","3,482.63","3,460.70",16.25M,-0.52%
2019-01-18,"3,483.48","3,457.17","3,486.30","3,451.76",43.15M,1.57%
2019-01-17,"3,429.72","3,439.28","3,439.28","3,418.62",26.68M,-0.50%
2019-01-16,"3,446.97","3,432.89","3,446.97","3,421.51",30.47M,0.73%
2019-01-15,"3,422.00","3,422.39","3,434.33","3,396.13",29.57M,0.81%
2019-01-14,"3,394.55","3,406.91","3,418.49","3,388.27",26.56M,-0.50%
2019-01-11,"3,411.73","3,423.68","3,443.53","3,402.91",27.63M,-0.04%
2019-01-10,"3,413.16","3,378.92","3,413.16","3,373.16",27.97M,0.26%
2019-01-09,"3,404.26","3,411.74","3,421.58","3,392.84",36.70M,0.63%
2019-01-08,"3,382.97","3,340.65","3,400.93","3,336.57",33.28M,1.26%
2019-01-07,"3,340.78","3,326.51","3,340.78","3,302.94",30.46M,0.72%
2019-01-04,"3,317.05","3,250.06","3,320.43","3,244.52",37.66M,2.97%
2019-01-03,"3,221.50","3,206.49","3,240.66","3,200.11",30.00M,-0.05%
2019-01-02,"3,223.14","3,207.19","3,230.03","3,166.26",30.17M,-0.63%
2018-12-31,"3,243.63","3,223.41","3,243.63","3,217.69",8.70M,1.08%
2018-12-28,"3,209.00","3,189.59","3,224.11","3,177.82",26.31M,1.39%
2018-12-27,"3,164.98","3,254.23","3,254.23","3,144.96",35.37M,-1.40%
2018-12-24,"3,210.08","3,203.78","3,231.48","3,203.41",7.90M,-0.95%
2018-12-21,"3,240.98","3,233.22","3,246.54","3,195.22",76.94M,-0.20%
2018-12-20,"3,247.47","3,274.41","3,289.54","3,244.76",50.64M,-2.39%
2018-12-19,"3,326.84","3,314.97","3,335.00","3,313.08",35.95M,0.31%
2018-12-18,"3,316.68","3,313.67","3,337.50","3,296.13",37.29M,-0.44%
2018-12-17,"3,331.26","3,378.97","3,378.97","3,321.45",33.13M,-1.57%
2018-12-14,"3,384.29","3,373.38","3,388.87","3,341.30",30.44M,-0.50%
2018-12-13,"3,401.22","3,409.18","3,422.30","3,393.91",36.60M,0.00%
2018-12-12,"3,401.24","3,348.47","3,408.61","3,345.13",41.00M,1.99%
2018-12-11,"3,334.79","3,303.36","3,357.83","3,290.30",38.51M,1.46%
2018-12-10,"3,286.92","3,328.33","3,331.93","3,282.30",36.09M,-1.72%
2018-12-07,"3,344.59","3,343.91","3,377.78","3,342.99",30.49M,0.60%
2018-12-06,"3,324.80","3,414.07","3,415.80","3,318.10",44.66M,-3.42%
2018-12-05,"3,442.56","3,448.62","3,466.49","3,435.39",25.03M,-1.16%
2018-12-04,"3,482.91","3,517.75","3,517.75","3,482.41",34.30M,-1.24%
2018-12-03,"3,526.67","3,552.23","3,562.38","3,521.77",28.94M,1.11%
2018-11-30,"3,487.90","3,499.56","3,500.19","3,475.34",35.26M,-0.12%
2018-11-29,"3,491.99","3,501.06","3,512.56","3,478.32",29.07M,0.52%
2018-11-28,"3,474.00","3,487.79","3,491.36","3,464.19",27.28M,-0.30%
2018-11-27,"3,484.43","3,478.42","3,486.70","3,454.96",30.16M,0.26%
2018-11-26,"3,475.27","3,462.70","3,488.81","3,452.70",32.30M,0.98%
2018-11-23,"3,441.43","3,430.86","3,443.87","3,422.22",18.80M,0.42%
2018-11-22,"3,426.89","3,464.64","3,464.81","3,426.89",26.78M,-1.28%
2018-11-21,"3,471.36","3,446.10","3,474.84","3,441.20",28.59M,1.19%
2018-11-20,"3,430.47","3,487.65","3,489.99","3,418.54",32.60M,-2.08%
2018-11-19,"3,503.40","3,541.07","3,558.32","3,503.40",23.66M,-0.75%
2018-11-16,"3,529.82","3,535.74","3,558.69","3,503.30",36.90M,0.10%
2018-11-15,"3,526.18","3,559.65","3,583.85","3,500.78",38.05M,-0.36%
2018-11-14,"3,538.83","3,513.60","3,559.66","3,491.76",30.51M,-0.28%
2018-11-13,"3,548.61","3,536.67","3,559.23","3,522.03",25.95M,0.71%
2018-11-12,"3,523.71","3,567.61","3,579.71","3,520.67",23.50M,-0.92%
2018-11-09,"3,556.31","3,535.02","3,561.52","3,528.09",31.78M,0.11%
2018-11-08,"3,552.23","3,565.69","3,583.82","3,543.64",29.99M,-0.27%
2018-11-07,"3,561.87","3,513.06","3,567.18","3,513.06",35.65M,1.82%
2018-11-06,"3,498.06","3,514.44","3,517.47","3,478.11",27.49M,-0.29%
2018-11-05,"3,508.34","3,521.76","3,526.96","3,505.94",24.09M,-0.39%
2018-11-02,"3,521.93","3,555.53","3,566.19","3,521.93",42.88M,0.53%
2018-11-01,"3,503.26","3,458.24","3,513.86","3,453.92",57.93M,1.63%
2018-10-31,"3,447.07","3,429.44","3,462.21","3,429.44",45.50M,1.49%
2018-10-30,"3,396.49","3,409.37","3,410.31","3,370.49",30.84M,-0.28%
2018-10-29,"3,406.02","3,375.46","3,443.22","3,372.08",25.68M,0.96%
2018-10-26,"3,373.51","3,385.02","3,385.02","3,329.85",39.09M,-0.78%
2018-10-25,"3,400.02","3,370.20","3,417.90","3,358.65",44.80M,-0.81%
2018-10-24,"3,427.72","3,446.54","3,479.55","3,425.64",37.22M,-0.28%
2018-10-23,"3,437.39","3,475.12","3,481.19","3,435.05",42.29M,-2.08%
2018-10-22,"3,510.38","3,541.90","3,555.85","3,510.38",30.77M,-0.31%
2018-10-19,"3,521.27","3,533.55","3,537.00","3,493.61",50.56M,-0.48%
2018-10-18,"3,538.08","3,566.56","3,575.88","3,538.08",36.65M,-0.61%
2018-10-17,"3,559.97","3,580.58","3,601.73","3,549.47",31.21M,-0.11%
2018-10-16,"3,563.94","3,513.88","3,569.23","3,504.81",33.51M,1.64%
2018-10-15,"3,506.48","3,515.83","3,517.86","3,482.57",30.23M,0.04%
2018-10-12,"3,505.03","3,537.12","3,542.31","3,504.64",38.65M,0.06%
2018-10-11,"3,502.78","3,528.12","3,550.23","3,499.03",52.72M,-2.03%
2018-10-10,"3,575.34","3,643.74","3,646.41","3,575.34",39.25M,-2.13%
2018-10-09,"3,653.13","3,655.08","3,660.56","3,609.06",32.98M,0.38%
2018-10-08,"3,639.22","3,677.97","3,684.12","3,633.67",31.40M,-1.29%
2018-10-05,"3,686.66","3,710.84","3,711.17","3,685.01",28.37M,-0.76%
2018-10-04,"3,714.75","3,739.01","3,743.83","3,710.33",35.49M,-0.82%
2018-10-03,"3,745.44","3,729.73","3,755.98","3,720.20",27.78M,1.16%
2018-10-02,"3,702.44","3,698.57","3,709.95","3,679.72",31.04M,-0.34%
2018-10-01,"3,715.02","3,705.02","3,730.46","3,700.95",29.75M,0.22%
2018-09-28,"3,706.74","3,727.24","3,729.87","3,680.45",50.68M,-0.92%
2018-09-27,"3,741.18","3,737.15","3,743.03","3,716.80",27.37M,-0.06%
2018-09-26,"3,743.58","3,749.26","3,751.04","3,737.58",25.01M,-0.19%
2018-09-25,"3,750.81","3,748.07","3,766.20","3,747.65",29.34M,0.10%
2018-09-24,"3,747.22","3,761.78","3,766.01","3,742.86",28.99M,-0.73%
2018-09-21,"3,774.89","3,776.13","3,796.88","3,768.86",80.47M,0.16%
2018-09-20,"3,768.83","3,735.66","3,776.89","3,735.66",46.76M,0.99%
2018-09-19,"3,732.05","3,733.64","3,744.71","3,717.55",36.35M,0.03%
2018-09-18,"3,730.87","3,721.39","3,740.64","3,713.10",26.89M,0.43%
2018-09-17,"3,714.80","3,697.13","3,734.20","3,697.13",25.31M,0.14%
2018-09-14,"3,709.56","3,706.21","3,713.07","3,696.03",28.35M,0.47%
2018-09-13,"3,692.36","3,688.94","3,710.96","3,683.94",31.68M,0.04%
2018-09-12,"3,690.99","3,668.71","3,700.47","3,665.27",34.63M,0.60%
2018-09-11,"3,668.85","3,677.52","3,681.20","3,656.23",34.88M,0.01%
2018-09-10,"3,668.36","3,641.29","3,679.82","3,637.08",29.37M,0.76%
2018-09-07,"3,640.78","3,653.75","3,654.40","3,612.31",57.02M,-0.30%
2018-09-06,"3,651.88","3,663.40","3,670.39","3,651.88",27.15M,-0.53%
2018-09-05,"3,671.46","3,690.51","3,699.48","3,659.97",35.57M,-0.91%
2018-09-04,"3,705.22","3,741.34","3,746.82","3,691.17",36.66M,-0.65%
2018-09-03,"3,729.60","3,745.69","3,746.72","3,721.13",16.68M,-0.30%
2018-08-31,"3,740.71","3,769.48","3,769.48","3,733.85",40.04M,-1.08%
2018-08-30,"3,781.68","3,812.99","3,812.99","3,780.57",20.10M,-0.94%
2018-08-29,"3,817.46","3,818.57","3,826.42","3,807.13",17.99M,0.04%
2018-08-28,"3,816.01","3,825.33","3,833.22","3,816.01",22.54M,-0.13%
2018-08-27,"3,820.86","3,815.53","3,826.16","3,804.90",13.97M,0.40%
2018-08-24,"3,805.57","3,797.64","3,820.00","3,797.64",16.59M,0.17%
2018-08-23,"3,799.09","3,805.87","3,814.20","3,796.58",15.90M,-0.03%
2018-08-22,"3,800.10","3,794.41","3,814.16","3,793.67",26.93M,-0.01%
2018-08-21,"3,800.44","3,782.28","3,812.09","3,773.97",23.81M,0.34%
2018-08-20,"3,787.71","3,778.47","3,797.70","3,777.03",17.41M,0.51%
2018-08-17,"3,768.50","3,777.72","3,787.23","3,750.65",27.09M,-0.19%
2018-08-16,"3,775.64","3,774.55","3,783.32","3,761.35",23.23M,0.42%
2018-08-15,"3,759.82","3,823.49","3,826.97","3,749.84",31.05M,-1.33%
2018-08-14,"3,810.40","3,814.38","3,824.58","3,797.57",27.65M,0.22%
2018-08-13,"3,801.93","3,802.44","3,812.22","3,778.22",40.55M,-0.45%
2018-08-10,"3,818.94","3,861.28","3,861.28","3,803.07",48.54M,-1.80%
2018-08-09,"3,888.81","3,858.86","3,889.36","3,848.91",19.99M,0.65%
2018-08-08,"3,863.68","3,884.78","3,885.35","3,862.40",20.39M,-0.53%
2018-08-07,"3,884.33","3,875.44","3,889.43","3,873.13",19.91M,0.46%
2018-08-06,"3,866.55","3,870.66","3,879.64","3,851.69",21.03M,-0.20%
2018-08-03,"3,874.11","3,873.83","3,878.65","3,862.34",20.49M,0.31%
2018-08-02,"3,862.26","3,888.34","3,895.33","3,853.04",39.18M,-0.83%
2018-08-01,"3,894.62","3,906.10","3,913.80","3,893.99",27.55M,-0.11%
2018-07-31,"3,899.04","3,920.96","3,921.77","3,893.22",32.64M,-0.42%
2018-07-30,"3,915.53","3,913.36","3,923.82","3,907.87",26.10M,-0.26%
2018-07-27,"3,925.63","3,879.70","3,929.08","3,879.70",29.18M,1.31%
2018-07-26,"3,874.95","3,863.16","3,875.46","3,853.08",32.97M,0.29%
2018-07-25,"3,863.86","3,868.53","3,884.19","3,857.89",27.57M,0.04%
2018-07-24,"3,862.47","3,838.65","3,870.05","3,832.80",35.63M,0.79%
2018-07-23,"3,832.28","3,812.38","3,835.31","3,800.74",22.90M,0.45%
2018-07-20,"3,815.16","3,805.89","3,828.41","3,799.58",34.26M,0.15%
2018-07-19,"3,809.43","3,820.53","3,829.45","3,804.10",21.23M,-0.29%
2018-07-18,"3,820.41","3,816.04","3,828.43","3,812.58",28.02M,0.07%
2018-07-17,"3,817.64","3,810.00","3,823.60","3,798.02",22.81M,0.29%
2018-07-16,"3,806.67","3,807.04","3,823.92","3,803.36",16.35M,0.07%
2018-07-13,"3,804.08","3,802.24","3,812.17","3,798.60",20.25M,0.07%
2018-07-12,"3,801.34","3,788.95","3,803.28","3,778.33",19.24M,0.57%
2018-07-11,"3,779.78","3,781.36","3,791.18","3,771.15",23.65M,-0.62%
2018-07-10,"3,803.54","3,800.21","3,810.44","3,791.17",24.05M,0.17%
2018-07-09,"3,797.06","3,785.28","3,800.52","3,780.14",26.40M,0.70%
2018-07-06,"3,770.67","3,757.39","3,770.67","3,750.90",23.57M,0.63%
2018-07-05,"3,747.23","3,725.66","3,770.46","3,725.00",31.09M,0.73%
2018-07-04,"3,720.10","3,709.67","3,726.49","3,705.96",17.04M,0.13%
2018-07-03,"3,715.36","3,710.17","3,727.70","3,693.48",22.96M,0.49%
2018-07-02,"3,697.28","3,694.94","3,705.86","3,664.16",24.53M,-0.61%
2018-06-29,"3,719.86","3,727.76","3,735.26","3,716.45",35.49M,0.48%
2018-06-28,"3,702.24","3,717.53","3,735.48","3,684.45",29.30M,-0.72%
2018-06-27,"3,729.11","3,717.86","3,744.93","3,678.34",35.14M,0.52%
2018-06-26,"3,709.84","3,717.87","3,732.18","3,708.49",23.64M,-0.02%
2018-06-25,"3,710.49","3,745.22","3,754.38","3,709.61",21.08M,-1.41%
2018-06-22,"3,763.57","3,736.79","3,763.57","3,736.11",24.30M,0.97%
2018-06-21,"3,727.54","3,751.45","3,763.83","3,721.13",34.27M,-0.60%
2018-06-20,"3,750.15","3,777.21","3,780.61","3,749.51",33.15M,0.12%
2018-06-19,"3,745.80","3,729.29","3,751.94","3,708.46",30.38M,-0.46%
2018-06-18,"3,762.96","3,796.06","3,800.55","3,756.01",36.12M,-1.06%
2018-06-15,"3,803.26","3,841.80","3,850.50","3,803.26",55.27M,-0.71%
2018-06-14,"3,830.53","3,800.12","3,837.20","3,784.33",37.21M,0.43%
2018-06-13,"3,813.94","3,812.37","3,824.33","3,804.60",29.86M,-0.07%
2018-06-12,"3,816.79","3,831.47","3,832.30","3,811.58",25.47M,0.07%
2018-06-11,"3,814.28","3,794.71","3,819.04","3,784.38",30.57M,1.15%
2018-06-08,"3,770.97","3,771.34","3,777.41","3,751.98",25.50M,-0.55%
2018-06-07,"3,791.97","3,812.09","3,829.15","3,786.59",28.68M,0.02%
2018-06-06,"3,791.13","3,804.14","3,810.72","3,770.23",35.35M,-0.21%
2018-06-05,"3,799.15","3,830.16","3,850.83","3,799.15",35.28M,-0.93%
2018-06-04,"3,834.90","3,843.59","3,846.35","3,827.13",27.59M,0.67%
2018-06-01,"3,809.22","3,792.29","3,826.60","3,787.40",37.28M,1.20%
2018-05-31,"3,764.22","3,803.17","3,815.64","3,748.96",51.79M,-0.54%
2018-05-30,"3,784.65","3,766.38","3,795.84","3,757.74",40.86M,0.64%
2018-05-29,"3,760.51","3,807.98","3,814.00","3,731.80",52.14M,-1.89%
2018-05-28,"3,832.86","3,873.78","3,878.77","3,823.00",23.53M,-0.63%
2018-05-25,"3,857.06","3,877.32","3,882.59","3,834.21",31.04M,-0.08%
2018-05-24,"3,860.06","3,893.76","3,894.08","3,849.00",30.49M,-0.70%
2018-05-23,"3,887.18","3,909.67","3,912.27","3,875.60",31.93M,-0.76%
2018-05-22,"3,916.78","3,906.83","3,925.71","3,906.33",27.65M,0.30%
2018-05-21,"3,904.98","3,901.02","3,915.75","3,893.06",15.09M,0.36%
2018-05-18,"3,891.11","3,897.03","3,912.08","3,884.84",38.11M,-0.19%
2018-05-17,"3,898.57","3,869.13","3,898.57","3,858.23",26.24M,1.06%
2018-05-16,"3,857.69","3,873.12","3,882.73","3,847.79",32.08M,-0.49%
2018-05-15,"3,876.57","3,885.45","3,891.99","3,858.72",28.30M,-0.24%
2018-05-14,"3,885.74","3,887.08","3,894.20","3,877.43",24.97M,0.03%
2018-05-11,"3,884.40","3,882.36","3,885.78","3,873.56",28.22M,0.00%
2018-05-10,"3,884.54","3,894.91","3,896.06","3,871.88",25.79M,-0.22%
2018-05-09,"3,893.00","3,919.41","3,926.43","3,885.38",42.77M,-0.45%
2018-05-08,"3,910.63","3,887.81","3,910.63","3,882.73",26.02M,0.55%
2018-05-07,"3,889.26","3,880.09","3,892.84","3,876.29",14.88M,-0.14%
2018-05-04,"3,894.60","3,879.21","3,898.03","3,875.15",28.84M,0.59%
2018-05-03,"3,871.94","3,909.11","3,911.65","3,860.61",34.32M,-1.25%
2018-05-02,"3,920.90","3,909.15","3,928.86","3,909.15",28.52M,0.27%
2018-04-30,"3,910.30","3,897.66","3,914.89","3,895.79",24.43M,-0.07%
2018-04-27,"3,912.92","3,904.13","3,921.96","3,898.73",22.26M,0.12%
2018-04-26,"3,908.15","3,883.78","3,912.06","3,858.23",27.16M,0.39%
2018-04-25,"3,893.07","3,894.08","3,903.32","3,868.93",27.49M,-0.98%
2018-04-24,"3,931.59","3,931.58","3,939.10","3,914.44",28.69M,-0.05%
2018-04-23,"3,933.64","3,918.24","3,933.64","3,906.57",22.48M,0.32%
2018-04-20,"3,921.20","3,918.52","3,928.48","3,908.39",27.54M,0.24%
2018-04-19,"3,911.78","3,915.85","3,923.20","3,904.83",23.84M,0.03%
2018-04-18,"3,910.46","3,907.44","3,918.82","3,896.75",24.55M,0.28%
2018-04-17,"3,899.72","3,876.22","3,910.28","3,872.67",22.85M,0.82%
2018-04-16,"3,868.18","3,895.27","3,895.30","3,860.75",19.44M,-0.52%
2018-04-13,"3,888.32","3,895.80","3,908.22","3,881.27",23.74M,0.12%
2018-04-12,"3,883.82","3,872.81","3,890.88","3,856.27",28.32M,0.71%
2018-04-11,"3,856.60","3,877.84","3,889.45","3,854.75",22.68M,-0.81%
2018-04-10,"3,887.91","3,885.68","3,894.31","3,874.72",25.47M,0.45%
2018-04-09,"3,870.65","3,875.61","3,883.59","3,854.48",19.95M,0.01%
2018-04-06,"3,870.07","3,877.60","3,886.05","3,862.84",23.28M,-0.49%
2018-04-05,"3,889.02","3,866.86","3,897.80","3,858.81",29.87M,2.12%
2018-04-04,"3,808.28","3,843.29","3,843.29","3,781.43",30.61M,-0.60%
2018-04-03,"3,831.43","3,835.08","3,841.79","3,810.00",27.57M,-0.67%
2018-03-29,"3,857.10","3,864.22","3,877.20","3,844.90",30.77M,0.12%
2018-03-28,"3,852.37","3,798.16","3,854.01","3,779.99",37.63M,0.73%
2018-03-27,"3,824.42","3,841.26","3,847.75","3,817.42",31.09M,0.72%
2018-03-26,"3,797.02","3,831.30","3,839.67","3,781.86",28.20M,-0.52%
2018-03-23,"3,816.96","3,823.42","3,829.74","3,781.16",41.73M,-1.08%
2018-03-22,"3,858.50","3,911.28","3,915.23","3,830.59",43.19M,-1.71%
2018-03-21,"3,925.78","3,936.09","3,942.31","3,912.19",23.97M,-0.25%
2018-03-20,"3,935.78","3,927.59","3,940.08","3,914.28",23.02M,0.39%
2018-03-19,"3,920.64","3,956.25","3,958.08","3,911.20",30.91M,-1.03%
2018-03-16,"3,961.55","3,951.28","3,972.96","3,948.19",55.18M,0.27%
2018-03-15,"3,950.78","3,945.84","3,955.49","3,928.20",29.38M,0.55%
2018-03-14,"3,929.31","3,951.74","3,964.55","3,924.56",30.07M,-1.04%
2018-03-13,"3,970.47","4,004.14","4,013.63","3,959.77",29.23M,-0.80%
2018-03-12,"4,002.47","4,010.30","4,023.08","3,999.64",23.23M,0.39%
2018-03-09,"3,987.04","3,969.22","4,004.14","3,967.37",24.73M,0.32%
2018-03-08,"3,974.52","3,950.86","3,989.58","3,946.44",37.35M,1.15%
2018-03-07,"3,929.20","3,902.22","3,929.20","3,888.22",28.27M,0.33%
2018-03-06,"3,916.41","3,934.16","3,944.59","3,915.17",32.61M,0.24%
2018-03-05,"3,907.04","3,859.61","3,909.66","3,857.87",35.64M,0.98%
2018-03-02,"3,869.18","3,926.66","3,931.38","3,855.66",44.76M,-1.89%
2018-03-01,"3,943.85","3,995.19","3,999.18","3,940.63",36.85M,-1.27%
2018-02-28,"3,994.45","3,993.92","4,013.13","3,985.01",30.99M,-0.39%
2018-02-27,"4,010.17","4,003.27","4,016.73","3,979.85",28.45M,0.44%
2018-02-26,"3,992.50","3,993.97","4,005.65","3,984.87",21.75M,0.50%
2018-02-23,"3,972.53","3,985.54","3,987.21","3,960.57",21.71M,-0.16%
2018-02-22,"3,978.85","3,935.23","3,985.68","3,928.03",27.18M,0.72%
2018-02-21,"3,950.27","3,932.83","3,955.44","3,916.09",25.81M,0.30%
2018-02-20,"3,938.62","3,921.05","3,941.52","3,920.36",22.96M,0.41%
2018-02-19,"3,922.46","3,956.16","3,958.50","3,920.77",16.64M,-0.48%
2018-02-16,"3,941.19","3,933.76","3,956.60","3,931.42",30.10M,0.79%
2018-02-15,"3,910.11","3,909.18","3,928.52","3,903.20",29.03M,0.46%
2018-02-14,"3,892.16","3,907.83","3,915.01","3,857.99",34.60M,0.19%
2018-02-13,"3,884.71","3,925.20","3,930.10","3,884.71",29.87M,-0.85%
2018-02-12,"3,918.18","3,925.73","3,936.16","3,907.84",31.82M,1.08%
2018-02-09,"3,876.33","3,906.20","3,919.10","3,844.01",54.78M,-0.91%
2018-02-08,"3,911.96","3,979.34","3,989.83","3,900.53",41.57M,-2.00%
2018-02-07,"3,991.90","3,944.31","4,003.05","3,917.42",40.70M,2.45%
2018-02-06,"3,896.59","3,847.12","3,943.91","3,847.12",67.47M,-2.53%
2018-02-05,"3,997.59","4,029.80","4,039.75","3,991.61",35.27M,-1.38%
2018-02-02,"4,053.59","4,095.97","4,096.67","4,052.30",34.53M,-1.22%
2018-02-01,"4,103.63","4,129.75","4,144.31","4,094.63",33.93M,-0.20%
2018-01-31,"4,111.65","4,118.83","4,128.07","4,106.09",36.99M,-0.36%
2018-01-30,"4,126.57","4,141.64","4,143.27","4,119.04",30.14M,-0.69%
2018-01-29,"4,155.19","4,166.83","4,169.70","4,150.25",20.72M,-0.16%
2018-01-26,"4,162.01","4,146.08","4,167.85","4,140.24",22.69M,0.43%
2018-01-25,"4,144.23","4,140.93","4,155.98","4,128.05",28.05M,-0.06%
2018-01-24,"4,146.75","4,148.51","4,160.12","4,139.45",28.63M,-0.37%
2018-01-23,"4,161.99","4,185.96","4,188.95","4,149.27",33.91M,-0.36%
2018-01-22,"4,176.88","4,155.86","4,183.63","4,151.88",24.77M,0.43%
2018-01-19,"4,159.09","4,137.31","4,164.23","4,122.68",27.50M,0.41%
2018-01-18,"4,142.06","4,157.71","4,161.44","4,126.92",26.89M,-0.16%
2018-01-17,"4,148.60","4,149.18","4,159.93","4,141.36",25.37M,-0.37%
2018-01-16,"4,163.96","4,156.53","4,179.08","4,152.88",25.76M,-0.01%
2018-01-15,"4,164.45","4,164.24","4,172.88","4,151.09",18.91M,0.01%
2018-01-12,"4,164.12","4,165.08","4,166.00","4,150.30",25.83M,0.21%
2018-01-11,"4,155.31","4,163.05","4,164.58","4,142.46",35.14M,-0.05%
2018-01-10,"4,157.55","4,143.84","4,164.70","4,136.49",42.73M,0.38%
2018-01-09,"4,141.64","4,120.05","4,142.98","4,118.56",25.32M,0.66%
2018-01-08,"4,114.53","4,114.40","4,124.46","4,110.50",21.85M,0.43%
2018-01-05,"4,097.04","4,067.74","4,097.94","4,067.70",26.26M,0.96%
2018-01-04,"4,057.92","4,025.78","4,065.60","4,023.33",33.93M,1.31%
2018-01-03,"4,005.61","3,988.10","4,012.33","3,974.21",26.67M,0.66%
2018-01-02,"3,979.53","3,990.37","3,991.90","3,957.76",21.81M,0.04%
2017-12-29,"3,977.88","3,990.22","4,000.00","3,975.22",17.17M,-0.34%
2017-12-28,"3,991.36","4,003.47","4,004.44","3,985.53",12.85M,-0.29%
2017-12-27,"4,003.07","3,993.98","4,009.60","3,989.90",12.89M,0.20%
2017-12-22,"3,995.05","3,987.31","4,002.78","3,981.86",15.55M,-0.02%
2017-12-21,"3,996.00","3,988.55","4,003.12","3,979.17",21.49M,0.03%
2017-12-20,"3,994.68","4,021.03","4,021.03","3,987.60",23.32M,-0.65%
2017-12-19,"4,020.87","4,023.01","4,039.75","4,019.44",22.34M,-0.09%
2017-12-18,"4,024.65","4,004.20","4,034.14","4,004.20",30.61M,0.81%
2017-12-15,"3,992.27","3,988.65","3,996.12","3,971.91",55.07M,0.18%
2017-12-14,"3,985.22","3,996.61","4,009.47","3,985.22",29.58M,-0.42%
2017-12-13,"4,002.21","4,020.68","4,031.11","4,002.21",27.21M,-0.78%
2017-12-12,"4,033.58","4,018.66","4,035.77","4,007.89",29.18M,0.36%
2017-12-11,"4,019.19","4,035.36","4,037.56","4,018.74",21.25M,-0.16%
2017-12-08,"4,025.75","4,013.88","4,038.28","4,012.12",43.29M,0.78%
2017-12-07,"3,994.73","3,979.74","4,004.94","3,978.15",29.44M,0.38%
2017-12-06,"3,979.75","3,968.83","3,985.04","3,952.35",27.53M,-0.50%
2017-12-05,"3,999.67","4,004.13","4,014.12","3,988.96",24.24M,-0.04%
2017-12-04,"4,001.11","3,990.87","4,008.63","3,979.30",26.76M,0.93%
2017-12-01,"3,964.28","3,987.35","3,994.95","3,955.66",31.01M,-0.50%
2017-11-30,"3,984.10","4,000.34","4,008.98","3,982.58",41.54M,-0.38%
2017-11-29,"3,999.41","4,003.83","4,019.28","3,994.89",29.34M,0.34%
2017-11-28,"3,985.66","3,973.31","3,988.27","3,967.63",19.75M,0.36%
2017-11-27,"3,971.24","3,981.30","4,005.21","3,970.51",19.52M,-0.36%
2017-11-24,"3,985.46","3,975.98","4,004.21","3,975.50",19.17M,0.18%
2017-11-23,"3,978.19","3,953.84","3,984.13","3,948.91",16.82M,0.23%
2017-11-22,"3,969.19","3,976.67","4,002.09","3,969.19",24.62M,-0.04%
2017-11-21,"3,970.62","3,961.56","3,983.73","3,953.62",28.21M,0.21%
2017-11-20,"3,962.24","3,944.27","3,967.75","3,940.82",24.08M,0.21%
2017-11-17,"3,954.04","3,987.47","3,987.81","3,939.23",29.02M,-0.95%
2017-11-16,"3,991.86","3,981.31","3,997.07","3,965.23",25.53M,0.71%
2017-11-15,"3,963.83","3,958.42","3,971.17","3,937.48",34.18M,-0.52%
2017-11-14,"3,984.63","4,007.39","4,025.06","3,978.18",27.43M,-0.57%
2017-11-13,"4,007.57","4,034.33","4,035.97","3,987.43",24.51M,-0.46%
2017-11-10,"4,026.26","4,037.39","4,051.34","4,022.51",26.56M,-0.43%
2017-11-09,"4,043.49","4,084.53","4,096.77","4,036.31",32.39M,-1.03%
2017-11-08,"4,085.49","4,084.78","4,087.79","4,063.37",28.70M,-0.30%
2017-11-07,"4,097.64","4,115.02","4,121.08","4,094.73",24.60M,-0.51%
2017-11-06,"4,118.51","4,107.34","4,124.20","4,101.52",20.97M,0.14%
2017-11-03,"4,112.55","4,109.62","4,112.55","4,091.89",25.23M,0.25%
