日期,收盘,开盘,高,低,交易量,涨跌幅
2021年12月3日,"7,241.20","7,225.20","7,288.20","7,211.50",631.36M,0.22%
2021年12月2日,"7,225.20","7,235.90","7,239.70","7,168.90",652.44M,-0.15%
2021年12月1日,"7,235.90","7,256.00","7,262.30","7,183.40",654.05M,-0.28%
2021年11月30日,"7,256.00","7,239.80","7,332.60","7,239.80",1.12B,0.22%
2021年11月29日,"7,239.80","7,279.30","7,279.30","7,180.30",817.95M,-0.54%
2021年11月26日,"7,279.30","7,407.30","7,407.30","7,260.30",577.17M,-1.73%
2021年11月25日,"7,407.30","7,399.40","7,412.70","7,373.70",597.77M,0.11%
2021年11月24日,"7,399.40","7,410.60","7,425.00","7,381.80",595.33M,-0.15%
2021年11月23日,"7,410.60","7,353.10","7,416.60","7,353.10",606.30M,0.78%
2021年11月22日,"7,353.10","7,396.50","7,396.50","7,337.00",486.26M,-0.59%
2021年11月19日,"7,396.50","7,379.20","7,404.90","7,376.00",525.25M,0.23%
2021年11月18日,"7,379.20","7,369.90","7,398.20","7,343.80",634.51M,0.13%
2021年11月17日,"7,369.90","7,420.40","7,431.10","7,342.90",626.09M,-0.68%
2021年11月16日,"7,420.40","7,470.10","7,470.10","7,403.50",626.13M,-0.67%
2021年11月15日,"7,470.10","7,443.00","7,479.10","7,437.90",499.12M,0.36%
2021年11月12日,"7,443.00","7,381.90","7,465.80","7,381.90",572.67M,0.83%
2021年11月11日,"7,381.90","7,423.90","7,423.90","7,329.50",601.08M,-0.57%
2021年11月10日,"7,423.90","7,434.20","7,460.50","7,411.90",549.06M,-0.14%
2021年11月9日,"7,434.20","7,452.20","7,468.60","7,434.20",609.74M,-0.24%
2021年11月8日,"7,452.20","7,456.90","7,474.30","7,433.40",581.05M,-0.06%
2021年11月5日,"7,456.90","7,428.00","7,477.20","7,424.40",568.02M,0.39%
2021年11月4日,"7,428.00","7,392.70","7,428.00","7,392.70",658.11M,0.48%
2021年11月3日,"7,392.70","7,324.30","7,431.60","7,324.30",587.77M,0.93%
2021年11月2日,"7,324.30","7,370.80","7,395.90","7,311.60",491.50M,-0.63%
2021年11月1日,"7,370.80","7,323.70","7,388.30","7,323.70",612.05M,0.64%
2021年10月29日,"7,323.70","7,430.40","7,447.00","7,318.80",695.89M,-1.44%
2021年10月28日,"7,430.40","7,448.70","7,448.70","7,404.60",578.21M,-0.25%
2021年10月27日,"7,448.70","7,443.40","7,473.90","7,419.70",596.69M,0.07%
2021年10月26日,"7,443.40","7,441.00","7,471.30","7,439.20",517.77M,0.03%
2021年10月25日,"7,441.00","7,415.50","7,471.70","7,415.50",464.11M,0.34%
2021年10月22日,"7,415.50","7,415.40","7,431.40","7,391.30",638.59M,0.00%
2021年10月21日,"7,415.40","7,413.70","7,446.70","7,403.70",751.88M,0.02%
2021年10月20日,"7,413.70","7,374.90","7,449.50","7,374.90",746.76M,0.53%
2021年10月19日,"7,374.90","7,381.10","7,406.90","7,373.80",581.73M,-0.08%
2021年10月18日,"7,381.10","7,362.00","7,393.80","7,354.10",562.54M,0.26%
2021年10月15日,"7,362.00","7,311.70","7,373.20","7,311.70",565.80M,0.69%
2021年10月14日,"7,311.70","7,272.50","7,358.60","7,272.50",648.07M,0.54%
2021年10月13日,"7,272.50","7,280.70","7,294.00","7,256.30",589.78M,-0.11%
2021年10月12日,"7,280.70","7,299.80","7,330.40","7,260.40",669.14M,-0.26%
2021年10月11日,"7,299.80","7,320.10","7,320.10","7,250.00",613.01M,-0.28%
2021年10月8日,"7,320.10","7,256.70","7,322.00","7,256.70",630.30M,0.87%
2021年10月7日,"7,256.70","7,206.50","7,265.20","7,206.50",718.86M,0.70%
2021年10月6日,"7,206.50","7,248.40","7,279.40","7,183.50",726.94M,-0.58%
2021年10月5日,"7,248.40","7,278.50","7,278.50","7,202.70",735.94M,-0.41%
2021年10月4日,"7,278.50","7,185.50","7,305.90","7,185.50",464.15M,1.29%
2021年10月1日,"7,185.50","7,332.20","7,332.20","7,157.90",785.10M,-2.00%
2021年9月30日,"7,332.20","7,196.70","7,332.20","7,196.70",801.81M,1.88%
2021年9月29日,"7,196.70","7,275.60","7,275.60","7,145.70",850.92M,-1.08%
2021年9月28日,"7,275.60","7,384.20","7,384.20","7,275.60",753.73M,-1.47%
2021年9月27日,"7,384.20","7,342.60","7,416.40","7,342.60",630.60M,0.57%
2021年9月24日,"7,342.60","7,370.20","7,377.00","7,334.20",666.26M,-0.37%
2021年9月23日,"7,370.20","7,296.90","7,387.00","7,296.90",696.69M,1.00%
2021年9月22日,"7,296.90","7,273.80","7,338.60","7,241.80",663.95M,0.32%
2021年9月21日,"7,273.80","7,248.20","7,285.90","7,191.70",740.27M,0.35%
2021年9月20日,"7,248.20","7,390.40","7,390.40","7,233.60",721.06M,-2.10%
2021年9月17日,"7,403.70","7,460.20","7,460.20","7,376.10",1.61B,-0.76%
2021年9月16日,"7,460.20","7,417.00","7,487.60","7,417.00",908.93M,0.58%
2021年9月15日,"7,417.00","7,437.30","7,437.30","7,378.90",783.02M,-0.27%
2021年9月14日,"7,437.30","7,425.20","7,446.00","7,388.90",810.67M,0.16%
2021年9月13日,"7,425.20","7,406.60","7,436.80","7,389.40",591.65M,0.25%
2021年9月10日,"7,406.60","7,369.50","7,430.00","7,369.50",599.12M,0.50%
2021年9月9日,"7,369.50","7,512.00","7,512.00","7,344.30",740.25M,-1.90%
2021年9月8日,"7,512.00","7,530.30","7,530.30","7,476.30",688.88M,-0.24%
2021年9月7日,"7,530.30","7,528.50","7,536.90","7,487.80",591.48M,0.02%
2021年9月6日,"7,528.50","7,522.90","7,528.50","7,440.10",807.64M,0.07%
2021年9月3日,"7,522.90","7,485.70","7,539.00","7,485.70",586.72M,0.50%
2021年9月2日,"7,485.70","7,527.10","7,527.10","7,437.20",631.41M,-0.55%
2021年9月1日,"7,527.10","7,534.90","7,534.90","7,462.20",618.48M,-0.10%
2021年8月31日,"7,534.90","7,504.50","7,555.90","7,504.50",806.31M,0.41%
2021年8月30日,"7,504.50","7,488.30","7,528.30","7,476.00",648.07M,0.22%
2021年8月27日,"7,488.30","7,491.20","7,494.50","7,465.00",756.50M,-0.04%
2021年8月26日,"7,491.20","7,531.90","7,531.90","7,477.80",771.81M,-0.54%
2021年8月25日,"7,531.90","7,503.00","7,542.40","7,503.00",710.52M,0.39%
2021年8月24日,"7,503.00","7,489.90","7,524.40","7,489.90",685.47M,0.17%
2021年8月23日,"7,489.90","7,460.90","7,496.30","7,460.90",622.95M,0.39%
2021年8月20日,"7,460.90","7,464.60","7,512.00","7,453.60",712.73M,-0.05%
2021年8月19日,"7,464.60","7,502.10","7,502.10","7,429.20",747.63M,-0.50%
2021年8月18日,"7,502.10","7,511.00","7,532.90","7,470.50",653.54M,-0.12%
2021年8月17日,"7,511.00","7,582.50","7,582.50","7,494.40",559.15M,-0.94%
2021年8月16日,"7,582.50","7,628.90","7,629.00","7,582.50",647.00M,-0.61%
2021年8月13日,"7,628.90","7,588.20","7,632.80","7,585.90",605.05M,0.54%
2021年8月12日,"7,588.20","7,584.30","7,608.60","7,571.50",627.84M,0.05%
2021年8月11日,"7,584.30","7,562.60","7,615.10","7,562.60",643.15M,0.29%
2021年8月10日,"7,562.60","7,538.40","7,576.30","7,537.10",525.15M,0.32%
2021年8月9日,"7,538.40","7,538.40","7,567.00","7,532.80",526.82M,0.00%
2021年8月6日,"7,538.40","7,511.10","7,538.40","7,497.30",539.38M,0.36%
2021年8月5日,"7,511.10","7,503.20","7,526.40","7,493.00",510.28M,0.11%
2021年8月4日,"7,503.20","7,474.50","7,509.20","7,474.50",499.67M,0.38%
2021年8月3日,"7,474.50","7,491.40","7,495.90","7,455.50",623.33M,-0.23%
2021年8月2日,"7,491.40","7,415.90","7,506.30","7,414.90",576.29M,1.34%
2021年7月30日,"7,392.60","7,417.40","7,437.70","7,387.90",632.53M,-0.33%
2021年7月29日,"7,417.40","7,379.30","7,418.70","7,379.30",514.88M,0.52%
2021年7月28日,"7,379.30","7,431.40","7,432.40","7,368.30",585.95M,-0.70%
2021年7月27日,"7,431.40","7,394.30","7,447.90","7,394.30",559.35M,0.50%
