日期,收盘,开盘,高,低,交易量,涨跌幅
2016年9月6日,656.02,656.06,659.27,656.02,37.88K,0.14%
2016年9月5日,655.08,660.24,661.13,652.13,50.63K,-0.61%
2016年9月1日,659.09,665.2,665.2,655.28,40.97K,-0.93%
2016年8月31日,665.25,662.41,666.7,661.32,45.28K,0.61%
2016年8月30日,661.2,655.39,661.2,654.66,36.23K,0.76%
2016年8月29日,656.23,660.07,666.02,656.23,45.93K,-0.07%
2016年8月26日,656.71,652.64,659.34,652.64,49.77K,1.18%
2016年8月25日,649.06,649.51,650.69,646.71,42.33K,-0.29%
2016年8月24日,650.95,651.83,656.93,650.21,37.97K,0.00%
2016年8月23日,650.92,643.9,651.19,642.5,41.30K,0.53%
2016年8月22日,647.46,654.43,655.33,647.46,52.65K,-1.06%
2016年8月19日,654.42,657.39,659.43,653.67,46.60K,0.24%
2016年8月18日,652.87,653.36,656.33,646.59,52.78K,0.31%
2016年8月17日,650.82,648.34,650.98,645.53,53.90K,0.68%
2016年8月16日,646.44,647.15,650.45,645.48,55.43K,0.12%
2016年8月15日,645.66,640.59,645.69,639.08,56.93K,0.71%
2016年8月12日,641.11,650.55,652.87,638.1,56.88K,-0.62%
2016年8月11日,645.1,634.27,645.1,633.95,65.39K,1.93%
2016年8月10日,632.86,621.18,633.39,621.18,50.26K,1.84%
2016年8月9日,621.43,614.16,621.88,614.16,36.46K,1.10%
2016年8月8日,614.65,614.38,616.97,609.21,36.31K,-0.07%
2016年8月5日,615.06,615.06,615.65,608.84,51.71K,-0.38%
2016年8月4日,617.41,620.42,626.79,617.41,43.58K,-0.39%
2016年8月3日,619.8,620.86,622.4,616.53,34.01K,-0.54%
2016年8月2日,623.16,631.09,631.13,620.85,63.86K,-1.93%
2016年8月1日,635.41,642.04,642.04,633.42,37.31K,-0.59%
2016年7月29日,639.17,644,645.39,639.11,42.97K,-0.80%
2016年7月28日,644.33,639.58,644.33,636.61,51.21K,0.73%
2016年7月27日,639.63,634.67,640.41,634.42,50.12K,0.78%
2016年7月26日,634.68,633.57,636.03,627.97,35.71K,0.23%
2016年7月25日,633.21,636.37,638.17,631.18,35.57K,-0.18%
2016年7月22日,634.34,642.19,642.35,626.4,75.63K,-1.37%
2016年7月21日,643.16,647.51,650.12,642.22,38.45K,-0.31%
2016年7月20日,645.15,654.45,654.49,645.15,49.36K,-1.38%
2016年7月19日,654.17,664.82,665.11,647.33,53.47K,-1.23%
2016年7月18日,662.29,653.82,662.41,652.51,52.27K,1.32%
